"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5" "Veh_72h" "Veh_72h.1" "Veh_72h.2" "Veh_72h.3" "Veh_72h.4" "Veh_72h.5"
"X - 18779" 5.42950681004433 5.3960685158003 5.29395667849873 5.36287060275483 5.3521361908958 5.35682101649624 5.39700614079135 5.3163897510732 5.37000392468006 5.33952100235715 5.28311344622682 5.25403299869306 5.43160657947721 5.34947956827695 5.34910455249352 5.41550753559278 5.33961042162556 5.34239306882529 5.42956980570139 5.42405798232516 5.35150448971984 5.39249646338218 5.3386556655787 5.3517847152526 5.32523028165622 5.32202692172048 5.31096293718344 5.35019566718342 5.26525897424572 5.32204347328688 5.39063664779386 5.32832250933156 5.35766046909395 5.38980199294114 5.40797523644417 5.31809047751968 5.42117764852555 5.40748098361173 5.38560091190494 5.77948177042173 5.46619416435136 5.37190238382217 5.28914729936759 5.40669002875341 5.39409779682427 5.37927106295943 5.41208909624347 5.34737100297428 5.44139031574749 5.42897340377358 5.4712785059584 5.5344792120932 5.47877565684601 5.52190004646233
"X - 18887" 5.66978533108125 5.79865409769293 5.72403899160597 5.67625635218399 5.83553077244811 5.71568000798536 5.70394705457819 5.73738111424311 5.84208227557821 5.7850050606804 5.64355630257811 5.73728092436779 5.79121750853854 5.78480052767032 5.82641562251216 5.65295958423925 5.80088883801644 5.78518172245861 5.87641761629934 5.70670754344635 5.76974868107941 5.80833725793361 5.70240554655995 5.81852016371138 5.74173289626875 5.83029091133329 5.79796033528837 5.74078887852699 5.81472292793658 5.8101114902865 5.72939484000732 5.71253690508017 5.81513326558232 5.80197964291853 5.7610666613122 5.72137610343853 5.77384858705188 5.81313378865951 5.7951142895335 5.75303582491824 5.83191774230314 5.84777187071519 5.78173886396989 5.6932845169096 5.8287829506821 5.83019139947116 5.6199391718468 5.74141004932074 5.66035122691492 5.73529782289816 5.82808023577166 5.83280260082539 5.70071669387789 5.79993230319872
"X - 18889" 4.78991899166893 4.74141950190988 4.66588104767167 4.75884379210535 4.72627883137157 4.69559548875869 4.81490653046639 NA 4.72108481144274 4.73989655989942 4.74370570178653 4.739089526744 4.85978655188659 4.69528900314009 4.82764708094801 4.75791201628723 NA NA 4.89611818587541 4.86622824737965 4.72120036139205 4.83293022939157 NA 4.81581010674868 4.54282542695918 4.72995002276025 4.81261258710776 4.74161638407345 4.73344605019231 4.68404602713643 4.8380490005847 NA 4.82831180600531 4.83492274522253 4.85026016021095 4.73776496145469 4.81265270174942 4.69795256437881 4.77876606550838 4.96232670925607 4.88157294338553 4.83718425534742 4.82613313684768 4.87663922515454 4.79704583475384 4.89366746055368 4.83375890209236 4.79663676722626 4.84762200798392 4.83005589827908 4.82482847067654 4.95971378935614 4.91457584699135 4.91345355632848
"X - 21365" 6.40620078722313 6.38473574040334 6.37816160955491 6.32094950716288 6.34387946425348 6.37840444257307 6.38151217473202 6.37970734885926 6.3865046728739 6.40311743132266 6.33099400077079 6.38257441978016 6.37885938884018 6.37426008590654 6.41984063694146 6.37756103285417 6.29789941935857 6.28689391221291 6.43810007674919 6.39512921182419 6.38643279079562 6.40524592970656 6.36437968258015 6.41494946111742 6.35183378443004 6.35754132749371 6.35741681342616 6.36256408579389 6.36585230245241 6.38413917149352 6.36614753654949 6.34171716917358 6.39728581614898 6.37001744840985 6.39742149909186 6.38676944587551 6.35034145914749 6.40970679187085 6.45224810750214 6.38534239976543 6.38741634597074 6.35006999866854 6.37662184399834 6.31322753548105 6.43248889750551 6.37579433978085 6.30623067750242 6.43128526235818 6.31656159037131 6.38378126714118 6.4093898310545 6.4035010915987 6.38924495926058 6.42644489219294
"X - 21444" 5.2238540278357 5.27972168360048 5.45998471479126 5.20007584453665 5.30316364617514 5.515223238974 5.15279879905814 5.28836773467184 5.31476018937775 5.25308831117367 5.31336517259299 5.40251586464667 5.34762855113878 5.46202044690669 5.4884943109569 5.3669232750386 5.52564592110643 5.53904346272109 5.42411032430382 5.42499264509213 5.4927575961273 5.35185619213163 5.37259536786496 5.38049886654066 5.26167436115907 5.4413824567359 5.34777871706536 5.2645651978665 5.43799141850619 5.41319411203286 5.34313670536503 5.39741854235135 5.55188285674087 5.34360550810417 5.49757093437193 5.54100979524996 5.44302503846041 5.51354386444121 5.53542831276357 5.37568555670669 5.52414157302552 5.52729341785508 5.41783359284181 5.42553911117435 5.52710378960432 5.38838009822606 5.26938684041689 5.45610780930693 5.43958214409738 5.55824883892901 5.45615338937469 5.46770279661205 5.53229691902921 5.46355855797207
"X - 21796" 5.22861847786183 5.24736187957362 5.13457550635886 5.23467163815056 5.21792590999652 5.26136756278717 5.17521599810681 5.17992216221432 5.24306286480481 5.2014708661791 5.17038201004247 5.26666671427788 5.22436469878079 5.21991182631408 5.35401426774521 5.23602053675796 5.23953471040313 5.2945367657292 5.28264476718974 5.3180048683087 5.23517228042431 5.33033258922298 5.26323827625777 5.22432583631949 5.17430408420078 5.30175899820276 5.26120099229418 5.26658914847018 5.23967978956997 5.30578974255441 5.25151168485637 5.28518135784234 5.3228413378002 5.26006422922582 5.32496937317405 5.34719921930718 5.28804119745202 5.25148247909884 5.26581979213042 5.35309261716513 5.32510498297141 5.32808385628391 5.22685499439448 5.42083006202611 5.23884868036234 5.29218072802353 5.19269008658044 5.23007577880377 5.29801641782613 5.20110203161066 5.33120452427585 5.2864879066792 5.32437095179111 5.30318309321261
"X - 22145" NA NA 4.23368129772635 NA NA NA NA 4.19609324373751 NA 4.02011256956547 NA 4.3105658722832 4.19237228359851 4.18574041757496 4.44015312977356 4.16805530345914 NA 4.39870369511308 NA 4.48472680429866 NA NA 4.39371555860147 4.46834733041216 4.37615705778325 4.46113821607493 4.38804788882844 NA NA 4.42675517851892 4.54510910233637 4.55784392024487 4.59169888171983 4.45478390211917 4.64922773251216 4.57348661058725 4.59737702547438 4.40500466505037 NA 4.65928853806458 4.63947652827174 4.48814161023592 4.58555096314313 4.55490084800366 4.65024922465787 4.50712694037055 4.60238559010511 4.63432609728159 4.56232855842649 4.61128773332442 4.67618129723426 4.58148315827586 4.65607902744024 4.61976096255208
"X - 23369" 4.91784671938878 4.85120329381641 4.90208995921026 4.8756225880099 4.86464751827339 4.91715352015079 4.89847286656456 4.88967699489087 4.91394094436587 4.88308198946138 4.97629035687215 4.95657659072833 5.04823587273521 4.98989456371877 4.92127018550981 4.9758084932254 4.93197119416609 4.97385722513074 4.99697986233452 5.02399691411089 4.96426434563794 4.91310887604588 4.97907467173606 4.98404549685144 4.99021005716354 4.9387298168432 4.96902897563449 4.94397899340317 4.95523542534936 5.00240798929526 4.93782369614512 5.00925962813212 4.96878171508521 4.98880412582105 5.0360736974995 4.89792384939761 5.02424341324167 4.95660058821318 5.01527171382053 5.03341973422313 4.99815467654058 4.98299897100874 4.94844230900904 4.9782353140458 4.98690603138072 5.01412554602319 4.91366553138243 4.95073958811976 4.95273918181507 4.90783040321965 4.89767106825184 4.95729114737232 4.93675997393159 4.89493604063684
"X - 23481" 4.67032008510266 4.62773444073831 4.65114227576234 4.72480816856572 4.68636810347304 4.75563859617612 4.74410513948571 4.73897864034956 4.68886456805479 4.71150353839231 5.02909550532057 5.00872363009441 5.08250891312771 5.01799273776643 5.09070939990516 5.0763236171527 5.07402609560102 4.99908267051989 5.13540300699612 5.04903961508248 5.05553886832193 5.12696865487673 5.36050821230641 5.32927174274136 5.03668477524815 5.08491214540398 5.01794690171728 5.01707927186298 5.35615210948247 5.31669775615593 5.05406505366433 5.04399459044455 5.01760923267034 5.14087242096102 5.04154268825293 4.95763601562356 5.05769272359639 5.06532571075815 5.01288781917335 5.11069742890386 5.06142985899386 5.03170731760376 5.04916373246674 5.0847406710649 5.10566003308943 5.0072312663361 5.31009614524987 5.30831037837739 4.54755319563056 4.69408724626542 4.62643276062758 4.72304499164345 4.45721556850496 4.33809775370654
"X - 23652" 6.79799760826736 6.73928802187911 6.87413569380476 6.88560459424122 6.89885029740482 6.74731755808837 6.87952560115739 6.73744217102191 6.95299613118829 6.74840961575725 6.90256335719745 6.80088217500531 6.89261077218974 6.75276471176944 6.80671701336404 6.73118957876533 6.74285759840427 6.79495972840697 6.94562385950176 6.84212625532299 6.96059396079754 6.92795805949512 6.95344924623585 6.92541693878097 6.8732495507752 6.73136575936366 6.93003258435722 6.84556849828182 6.88039086379659 6.79855452385196 6.50096102109337 6.86506800906593 6.77671345735469 6.91132511285673 6.8940629459283 6.94183931545293 6.71635406181443 6.7753502302177 6.94150109689903 6.84157944058793 6.90681998457941 6.93879387458063 6.69514838522581 6.71334981560403 6.77159828299545 6.65531096533513 6.9166643593089 6.7301144989348 6.89527759126272 6.76565425185788 6.80742556124111 6.76727173672376 6.76285592067724 6.81443985503613
"X - 23737" 4.83431259350339 4.89183840475074 5.00276631275303 4.97600130284602 4.91743723540432 4.9210358469246 4.88895412787239 4.77389610145997 4.91242400700427 4.70091994542029 4.95850654683243 4.69870934944259 5.11849619991179 5.00389547042254 NA 5.15050469095417 5.18358583812167 5.01671167525358 5.26325959580046 5.07654578409659 5.124442271503 5.21493122778054 5.39104454964526 5.05794362902884 5.05827794427762 NA 5.22790726244577 5.06280001676094 5.09500885956262 5.08173245628809 5.04277233749767 5.34290408597224 5.17592909217607 5.37988539864375 5.33111335722973 5.37853234788279 5.19511056702031 5.22364647721255 5.36419628614593 5.3140147710961 5.26841882621446 5.32099326898317 5.17126413002908 5.24976807151562 5.26661735582133 NA 5.45650723180539 NA 5.37441287516739 5.20037163510276 5.2785592678437 5.14444343259418 5.29100678750281 5.1995467536338
"X - 23739" NA 4.37234115640235 5.07802158052039 4.91097106184831 NA NA 4.3882433368956 NA 4.46408696037919 NA 5.10766777323181 NA NA NA NA 4.759524314972 4.61968799027905 4.67190376810136 5.02133403977513 4.55647136023415 NA 4.95191522212499 NA 5.22203458788806 NA NA 4.86267390840533 4.71246449782899 4.83555106764971 NA 4.28571479658291 NA NA NA 4.81922138504068 5.01780936453705 NA NA NA NA 4.61761882260783 NA 4.80099186126017 4.47951772671138 4.83363151685638 NA NA NA NA NA 4.91190299604403 4.96171052725404 4.70289560286359 4.99100887414663
"X - 24020" 5.57993785804583 5.59112807619737 5.57704578713814 5.60428762778753 5.57727229928137 5.5659186217846 5.59218231099823 5.59171222492008 5.60514228992367 5.49083461694494 5.58399066733736 5.60533198665053 5.54489365944236 5.57105281972503 5.6428620293414 5.55852857696207 5.63793680262245 5.6983737431781 5.70481603929276 5.70698987771013 5.69366452559511 5.67571786608011 5.71053283608405 5.72902378314784 5.55676911657425 5.61853444340988 5.66630077900902 5.57110062671986 5.67913796734729 5.71844355760844 5.76665149476523 5.80702940990217 5.73985387218968 5.69221483854816 5.85931065937473 5.84362639323283 5.6387028573357 5.65732744111998 5.79577160391083 5.79558042455789 5.84734990272317 5.84358468194717 5.60268058881556 5.7466840076347 5.78520664877883 5.58200537731683 5.74750658095591 5.85366414812802 5.80856204891665 5.80578078252197 5.78650511017761 5.91678651707637 5.89735433469077 5.90563885857622
"X - 24243" 5.91120769625805 5.79461559757386 5.92000377445699 6.20460422237253 5.84298347012222 6.08314019825371 5.99810451711497 6.12094719820455 6.07135169717482 5.74753687290312 6.02155271349968 6.03336101953075 5.80170342756529 NA 5.69977704176001 6.00971428223435 5.74574368335264 5.98464970863302 5.74532233136521 6.08630785461845 6.03008619816231 5.79045476619598 6.21467168501726 5.68252503065277 5.7539742838264 5.44380102269769 6.08695390923399 5.8089330707164 5.99394694258378 5.9936341531292 NA 6.21272334774788 5.89805293083173 5.7174458098101 6.11475205698991 6.05398030089321 5.5661144502676 5.94296641338676 5.77378059585787 6.08445365732716 6.00297642042062 5.88277035987317 NA 6.17072510679179 NA NA 6.12070716021167 6.06880827547287 6.15921937780063 5.96981973025943 NA NA 6.20286223780282 6.19170609453525
"X - 24425" 6.78528384007766 6.86732167714994 6.83291951003486 6.87475529651079 6.87049935763232 6.85185060374834 6.88837867310527 6.82854963359875 6.84909544567883 6.80618234902534 6.98268402371048 6.97513675571387 7.00812921792218 6.95755739060511 6.87550106779346 6.85612208525472 6.89621002641828 6.84687018754362 7.06609563232101 7.01936308243939 7.0089547433856 7.01575115666312 7.00372391559594 7.04958442036681 6.9560964584574 6.94228730143641 6.97687420950095 6.94798795136323 6.99979418251246 7.01433724797441 6.77891500907992 6.89573682613902 6.84425997419982 6.92984932812339 6.94818044840255 6.93069596691433 6.77157351856687 6.78008778844483 6.94393699379457 6.91430644419496 6.95715590343881 6.93960799936525 6.78230525237844 6.75254379898948 6.85451748869434 6.94187337603624 6.97149966614858 6.90554434833903 6.75552659476088 6.63682867876907 6.68921506270252 6.73518172879833 6.60006460850336 6.68723127385648
"X - 24455" 5.45313479655685 5.43713037881581 5.53188492027987 5.61419249721359 5.67574260711369 5.46592686599123 5.69397128071926 5.37890276999738 5.5410310381016 5.44540958329189 5.59552047109426 5.57278566377404 5.73366983498319 5.49020015537527 5.44742318022966 5.54662655317305 5.42668201775587 5.51051149853702 5.71397664716386 5.50492191384474 5.63416277144594 5.72984405870629 5.7058594377109 5.64949452508701 5.7753613762408 5.58540545214762 5.66255763243611 5.68858265190473 5.56158551908427 5.49816990232685 5.42742930303826 5.52280534331025 5.49619321300486 5.60923572811308 5.55570372689766 5.67151440274548 5.40836209346142 5.27113268698236 5.56665311271758 5.60647057981287 5.60355031857456 5.71571678179239 5.41354618562013 5.44046826982215 5.48127776597553 5.35618462306808 5.62569203541829 5.36260309535517 5.37382930872964 5.19346966966323 5.06237512807664 5.22344921220423 5.27306149005688 5.25548718652749
"X - 24456" NA 5.20413083988226 5.3089185339347 5.33028793148394 5.16212212097964 5.27641354654978 5.24321669309738 5.25059563646785 5.2323836028211 5.08539048658528 5.48862826216298 5.51193012863564 5.37405512082624 5.34988530857435 5.38142015344089 5.47677657769071 5.40390771706639 5.33961042162556 5.46812421710173 5.47788927645373 5.62224615335036 5.40527804265443 5.56096176655449 5.37566544256538 5.32466101151834 5.27348278238063 5.55567231677464 5.22486959457326 5.4261711748837 5.47148973940069 5.21057265356379 5.41730392182405 5.29289153742364 5.34986008219233 5.48156730901908 5.54914432348009 NA 5.37286783518372 5.45626276202371 5.38903311672092 5.35797675058673 5.44312993994241 5.20062344604146 5.44731155832283 5.37786697408692 5.33744328694696 5.55238224185754 5.36025440285179 5.26665026208232 5.2462375317478 5.25366747880922 5.13221484855288 5.12181253464455 5.24896095975968
"X - 24512" 5.65776602255735 6.18337605485276 6.35201803412328 6.46999363879728 6.01599522147638 6.31998937148298 6.3915296480916 6.38641352509049 6.37558186747485 5.86082055404933 6.4212204598442 6.36096507417719 6.02702243839834 NA 5.8850529198826 6.31527849016605 6.173214831808 NA 6.06901060883955 6.30750395355331 6.49832806308718 6.01216671325841 6.48831023691622 6.06721782887729 6.00146544014778 5.95168665999619 6.31085510733365 6.09606770773079 6.30955330753296 6.30921760466034 6.05776496880768 6.46455780112067 6.31903481667398 6.15354231619815 6.53958603255907 6.57430704400535 6.03226529955719 6.2920874171331 6.27709187814461 6.48160327341263 6.02860744239148 6.10912444316224 5.97845534613115 6.35330059232073 6.14115115209592 6.05884379393196 6.47315590421539 6.32921781833107 6.43598141457411 6.37106989513477 6.30527396353229 6.27045755739182 5.93535105294323 6.35935749546879
"X - 24513" NA 4.87977805208533 5.0896402169622 5.02321129232889 5.07485299588125 4.67917342363172 5.0680819155855 4.84281510629692 5.06667247707282 NA 5.01769680171023 4.73236963168152 5.02138778832472 NA 5.02226749158302 NA 4.99826369878817 NA 5.03252609073172 NA 4.95989958786594 5.0001997295274 5.06340842497595 5.03110940510633 4.97423066903061 NA 5.00831054555452 5.02708038410241 5.03135998216157 4.98134737531868 4.51994606383753 4.88557605217784 4.92551835817743 5.14792971754644 4.99343623049761 4.98135190882963 4.88146454591039 4.85853719756964 5.05252465333511 4.90556923281194 5.08469064496008 5.07430434400144 NA NA 4.98719239316854 4.75877568113247 4.83077466341549 NA 4.96376422374317 NA 4.88389980591064 NA 4.79679628005666 NA
"X - 24608" 4.72228832354174 4.6707652110199 4.65456155474174 4.76200296937512 4.80021515073391 4.72382495264104 4.73487980279263 4.6436007061923 4.68482741522064 4.76984239249421 4.87654113101688 4.83681131572735 5.08778851406663 5.01399099840452 5.09532629697893 5.04857385871642 5.12378959446624 5.12048179836192 5.0884869277986 5.02730067042816 5.10061519768791 5.10177456006909 5.04916761056349 5.03456027947192 5.03050257160795 5.01473049500175 5.10394732215896 5.03083036700478 5.09802038620967 5.08377486435513 5.02104864760719 5.03758185991692 5.0115873583402 5.16662841709914 5.12520140532058 5.11122889823416 5.06036160406374 5.05821717882571 5.12731217307659 5.11559719976203 5.19810975104771 5.20130971034503 5.08948120268744 5.09268556293749 5.14348321067006 5.11055604275538 5.00843834563251 5.05250926019063 4.75086309093071 4.77193272163534 4.88351380671168 4.87066136206763 4.88379198772622 4.89637187222998
