"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "UT_24h" "UT_24h.1" "UT_24h.2" "UT_24h.3" "UT_24h.4" "UT_24h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5"
"X - 11429" 5.68008520063066 5.70485631526119 5.73489099786606 5.64962785993933 5.71926249061517 5.73202364760153 5.6746122453189 5.71748326674935 5.81832884484389 5.70323375502816 5.65122954092684 5.83051489009163 5.62518790791067 5.69902906436957 5.79583415342513 5.58819997228127 5.69813970869058 5.74748638515057 5.67859303121383 5.68312812299958 5.78919842121436 5.66274744625457 5.66344272134301 5.76022489481153 5.71220507975386 5.71357033842396 5.73327191559764 5.68222813515087 5.71425345806631 5.79154749768482 5.68108015663631 5.67151162691749 5.83577742170407 5.67788149331933 5.74451750618578 5.85696318914381 5.70646429882578 5.74903562464567 5.84407002803845 5.68825158930579 5.75231048276787 5.83268770303859 5.69959060182362 5.68922536708773 5.79802326183588 5.69994606925858 5.74781561496517 5.75843572338815 5.65863042147672 5.68834060943313 5.79690582449799 5.67840455529896 5.66614623764365 5.79900608287854
"X - 11564" 5.57389922213327 5.59670593047863 5.57479726633043 5.52082402235596 5.57914540077167 5.61453972469221 5.54489613640474 5.54744116713056 5.56347752558899 5.54081856281296 5.5475778134058 5.59911528569879 5.51987653757568 5.56073016574664 5.61655217821508 5.5746966759173 5.57557576456894 5.54736728637394 5.55543545963022 5.5302970512454 5.59464553885377 5.51926343778462 5.59304337041513 5.63819563455225 5.61885628313941 5.62969190069181 5.66485061239194 5.5838299131246 5.59158099897627 5.60459105273269 5.54036576877854 5.56154380452172 5.56252482284015 5.49358908638185 5.59382085046705 5.58823808274214 5.53793740846696 5.57195792663048 5.63686686101908 5.55280079558926 5.6218490208016 5.63263239195222 5.52982032557191 5.33702375013799 5.64618799593342 5.60153417682289 5.62296897660933 5.59907265180987 5.49006949845074 5.60466876452018 5.68890368391286 5.5210072524086 5.53725351471755 5.62607026105967
"X - 11612" 5.20751049637014 5.26241549036307 5.29457203121699 5.15039104913845 5.24158134228645 5.28914953106801 5.21098430206458 5.26492402334799 5.37227481588935 5.2411353996961 5.16017429975628 5.41040096297071 5.05819438958911 5.28662485533174 5.39240322164901 5.182060680917 5.24161869099192 5.35419874763622 5.1418509576737 5.22143771258529 5.32220688614288 5.05754819710968 5.25672736479637 5.30721354767682 5.17212693119885 5.20562653985084 5.32532474528584 5.1828624125563 5.24603548044565 5.31092473281882 5.24415584786202 5.23177277708467 5.3669288723503 5.18656365517687 5.22661536942397 5.39786009113473 5.29565065238206 5.33451205529252 5.45528654901098 5.23955972751049 5.29422586474315 5.39010633262598 5.24471243434955 5.22327783039521 5.42977972525486 5.16238216771925 5.25479451823221 5.32500841669874 5.17143097442047 5.24352170740629 5.32349342244407 5.18022626188906 5.22677513409393 5.3360873218075
"X - 11677" 5.43193440591582 NA 5.51389648692292 5.54142946140262 NA 5.28687618965715 5.55066243053441 5.51205036520393 5.13243260423337 NA 5.72542563637873 5.49781531368961 5.4992195521808 NA 4.8898729142707 5.59169888171983 5.62977849075181 4.98932075607385 5.01076623351843 5.28276934478499 4.69859635038734 5.3842727493967 4.94259829224594 5.34851514309228 5.0784713184617 5.62489957209302 5.77553253739797 5.1392113963763 5.79584318761041 4.92117646524864 5.02784275146268 5.06420707425495 5.20476280538411 4.96395301665248 5.17738641876445 5.27625494802172 4.89029244413212 5.54130959816253 5.0346966230777 5.08449405802781 5.77434905473385 5.90845928214677 NA 5.2210567433333 5.12595921450993 5.52030139218985 NA 4.92688754533293 4.69257374760291 5.55921095771023 5.12028430499845 NA 5.64114578671884 5.48499984174274
"X - 11787" 7.36760546612935 7.39385071299822 7.43456098447438 7.39322597787025 7.36867677509903 7.42434421585676 7.41881706601151 7.40889051239999 7.44246863718597 7.37407274024647 7.42163995207696 7.4207578741186 7.30662675069407 7.38538538852168 7.43652593431115 7.38588738380913 7.3488665118318 7.39519351533311 7.40106552229621 7.39812258243417 7.33572132620026 7.29442292682742 7.35378024989203 7.28279887576042 7.44630333689902 7.42502515866854 7.43524166685933 7.37472041832776 7.42785948075685 7.44630731539524 7.33346009153688 7.39128155706143 7.42790818876888 7.35937424054115 7.41757750533847 7.39627859424761 7.29797373343913 7.40960574133228 7.28780244629167 7.38977452109971 7.41110656511441 7.41831445256378 7.39167856160473 7.3332496104174 7.4551283236808 7.40352438169824 7.43361093145886 7.39092977548799 7.3372162679604 7.33974781322414 7.34164942243793 7.33392886265174 7.38407823197989 7.29467794270988
"X - 11843" 4.51894801735721 4.39797475084092 4.5063697170955 4.49715088826236 4.60166895029938 4.43668730135759 4.48317348609251 4.43276090774291 4.48764734751762 4.45368519448127 4.54633286831919 4.5649026725292 NA 4.47745408625333 4.54226508707253 4.46831778556491 4.62449867327619 4.54734388818062 4.42908983921257 4.44320038194008 4.52028697492712 4.48573561887981 4.44855173920158 4.52203974703627 4.56136379003428 4.64986036804246 4.59399454104691 4.50669440303567 4.57256958125778 4.69736013465407 4.45266028319785 4.53596466938842 4.57518784492766 4.4899444243598 4.5717321177518 4.53951519197286 4.59675099551282 4.52831237940536 4.55503395766912 4.59779387800227 4.61005300393458 4.50566539704783 4.46109315621061 4.56637856085881 4.4994946310359 4.46905580443861 4.59296465883248 4.5472823079633 4.57743434967749 4.44161659427476 4.69918709730825 NA 4.43727479741012 4.52723021763753
"X - 11852" 4.78819666301974 4.69970767811005 4.73929538353574 4.69820497262231 4.73051580512519 4.70047872547821 4.77891782702484 4.73229723921319 4.665505944451 4.77358899351978 4.70702483685579 4.60150591256321 4.76773453969465 4.60396669536885 4.70887110911835 4.81187649458933 4.74492635623364 4.58115289196629 4.79008099060177 4.82806023366355 4.74274869094496 4.74104123777543 4.62337335681266 4.66219099085901 4.83474487283661 4.81966236334297 4.80139684907087 4.73991236909756 4.79699732145881 4.91278515784406 4.76610039967365 4.77940166432474 4.73407940728059 4.6284808885571 4.76584730128997 4.79251075392069 4.70764680953905 4.66934477867316 4.79851943969529 4.78936209986387 4.69678435545668 4.70675191022817 4.85129504811055 4.75762374590839 4.83282812953935 4.8356271662099 4.7661748123123 4.80821097292422 4.70939717705307 4.75598912865879 4.72658866899195 4.79748221071636 4.7120348577459 4.68351531915054
"X - 11979" 5.83902403211515 5.8735129975776 5.8567609025654 5.79416447086702 5.85551430995617 5.84071004655291 5.83571022525054 5.80403101562874 5.84648680038249 5.89760949925893 5.85813941344185 5.87301003128588 5.82182914512553 5.79812420186699 5.90248100508151 5.86534386644407 5.88978112305117 5.81340483342645 5.88172123294295 5.85571415069057 5.85539617901153 5.82866698436962 5.88588737014769 5.89476065451582 5.89132332391376 5.8823098990526 5.87368033001324 5.87463254796848 5.86698814416456 5.86276088847835 5.85911967569346 5.8342852437227 5.83516847040301 5.86409497955746 5.87506994919448 5.83537091458396 5.82047338328769 5.85862861836398 5.8416297252779 5.86017863618514 5.87171242440764 5.83494560924482 5.90177970025339 5.83876222315383 5.88279652716027 5.88255754991113 5.93766881571983 5.83566394240125 5.87996646381993 5.86830109841388 5.91623121681946 5.86963179058698 5.82599960490754 5.8597439648519
"X - 12015" 6.17108169869232 6.17860375391993 6.16147491537072 6.14916397531697 6.1714938903096 6.16155815163358 6.15670297457307 6.1505817661796 6.17147223656712 6.17899247807641 6.15431926721982 6.1604739335047 6.16662664165083 6.11441046868441 6.19136800430497 6.17828641684757 6.18318696384436 6.1428394848702 6.20389028871793 6.17169925456125 6.17982687209363 6.13329870265252 6.19463836866505 6.18595528878502 6.22313418112139 6.19266918563467 6.18497490703097 6.16794881821001 6.15393187951305 6.18578827029972 6.17105855986883 6.16955776418782 6.14904690077468 6.15956689247556 6.16616388997206 6.16371016006692 6.14335210667033 6.15813261710545 6.19113593888725 6.17973414506909 6.18879128687738 6.16018751441893 6.17611847399049 6.17539844132899 6.21949388594161 6.20611747951669 6.21990868540546 6.16520781179384 6.1639079222947 6.18388880600183 6.23811437989971 6.17250835679202 6.10660764715221 6.19826714639457
"X - 12100" 6.30819313052407 6.28931531433728 6.3107251665161 6.3435495935199 6.35363930154264 6.3506259227254 6.36601518281263 6.32004902650477 6.31984279734733 6.3046072718077 6.5715464940971 6.5516038036956 6.47286815245371 6.55262259454779 6.55838632927728 6.55763217892623 6.50769439742776 6.55521951705659 6.62045660636024 6.54318416279298 6.4196706388501 6.5555639344086 6.46459728798435 6.51138918688286 6.6280661037492 6.56719957862558 6.58542801518554 6.61658515021537 6.73954750431034 6.71000382416976 6.5861875923652 6.53906906969226 6.58286175318145 6.56011223812258 6.69001372669937 6.65236239529036 6.48818663079394 6.53165923954507 6.49326909528098 6.55759357100054 6.5738466243743 6.58793714323795 6.48864447450598 6.42550503831955 6.54478366807218 6.57080903883268 6.56682247059537 6.59046375160954 6.49055062750613 6.51662341371579 6.55884219750179 6.50737545441136 6.66331120444578 6.57563011491059
"X - 12206" 5.1492868696291 5.19489990188585 5.03456830086902 5.18928813864078 5.08113479002455 4.99409268718899 5.16102942010511 5.06697408728299 5.0753315855224 5.1707544187308 5.00607650013427 5.10160274325529 5.21743393166673 5.1091092418884 5.16446290277106 5.03354839620084 5.10596978271246 5.21394254684008 5.06627373233109 5.1323365490095 5.09962885410099 5.10384475471646 5.09265398694241 NA 4.99780562132013 5.15378743435314 5.07398214534223 5.04540122299584 5.13345906748721 5.16783994618668 5.17639805210211 4.97948463708438 5.16552921059082 5.12289383153959 5.1123133633586 5.05397684907238 4.98139270829874 NA 5.11176643305256 4.9288002542929 5.00974825594855 NA 5.11950002878664 5.12323077669851 5.12706914586188 5.12755182671435 5.14071225797927 5.06190463371617 5.14502228036734 5.09102999435286 5.07217266649522 4.99091575450608 5.15088225960997 5.16061257174341
"X - 12216" 5.21436427054174 5.28360874506237 5.21082396592413 5.17280135378322 5.27614458444135 5.19021680507887 5.12440639974503 5.18798860432114 5.32174337820423 5.30297561323761 5.10871720307746 5.334359241606 5.12086336439344 5.27418094941963 5.3538431694838 5.21988041620562 5.14135882857216 5.26985837445917 5.24658720327992 5.32021277586996 5.30402711934653 5.08095821312506 5.30785530539426 5.25950548212453 5.29085787650289 5.16555590893091 5.27128153983767 5.29829402635379 5.21955833154722 5.3198843836889 5.28893746830648 5.27122805171549 5.29914977930438 5.2070874529234 5.27717126138812 5.33743330268377 5.18869792323442 5.17604203622505 5.329776069558 5.24897809589265 5.17947997727798 5.26968802766391 5.25948636694533 5.23145684686103 5.31403795308183 5.25981359828141 5.26970669906614 5.31982200268315 5.23428438254102 5.1660184195675 5.27840602631891 5.25748897954526 5.19960435437233 5.24164856764389
"X - 12339" 6.33545469111091 6.25972548504869 6.3566166313825 6.37682414259041 6.37286470646182 6.23950919146893 6.34506736158255 6.22655454032843 6.40388955390085 6.18804353346796 6.36516832388023 6.24956301162257 6.27113501320062 6.24834483399894 6.24144362230406 6.19226462389955 6.33251440431005 6.41347244145322 6.35347633070304 6.2343297067567 6.40362558822725 6.21489071754491 6.40245483690303 6.30497345486701 6.49638394768603 6.31491479815815 6.45758172125807 6.4227007792218 6.37103533516908 6.34706408713721 6.33164954982353 6.19350221465985 6.36134038585603 6.3246906237396 6.29576496122977 6.22532427496702 6.09901902935492 6.32794611215463 6.26028848095731 6.37788680459858 6.39574196342361 6.40881773534797 6.08221466994249 6.20142744193359 6.35314462029183 6.315462112473 6.39735209734398 6.40814495300158 6.12839506793241 6.33542139033456 6.25050807220321 6.11738035286598 6.30483549973482 6.21042634419499
"X - 12425" 6.78858810413178 6.68599266144727 6.72495963166099 NA 6.71235603275723 6.74756459983344 6.70139354150658 6.63366142125165 6.64588706935584 6.7778649559757 6.77384792912359 6.55619874024694 6.57711662799661 6.66967988084288 6.76553370140381 6.77276553129938 6.77888820156135 6.72603365843042 6.54049427517084 6.74971081354292 6.73104793741356 6.79558181525703 6.71337493985494 6.73441094997549 6.7819177919498 6.83464720262242 6.73208594508095 6.74321294768795 6.70968319230781 6.68851868393994 6.67510420416321 6.72095998295656 6.52082860404956 6.73108343275046 6.71171833715157 6.61603648132776 6.44161580878936 6.70934341160437 6.62409709444099 6.78645732225419 6.72013167312572 6.6110418125797 6.77548316250639 6.53870277147334 6.68500110545496 6.7805757232882 6.72322409604461 6.66718510207636 6.81922889199933 6.7425491789142 6.66849801729861 6.84606686225028 6.69314650554291 6.60455435066545
"X - 12680" 5.32558338831811 5.19698265404495 5.42943411139137 5.58295604552609 5.29828528548408 5.70246500289385 5.28100835480338 5.42707369062105 5.63940480234935 5.41381256588907 5.61631584061853 5.5843481886644 5.53215792908412 NA 5.30984726039813 5.32260171906769 5.39186625243638 5.43120288455652 5.31080160699949 5.44507774978436 NA 5.63901109507118 5.56206911542411 5.52728052059843 5.73184974688866 5.63266072516245 NA 5.48278357246465 5.52343428674644 5.30695443677673 5.28325598733866 5.24282208860076 5.50322123436056 5.25666243363425 5.5458919683277 5.63823459588488 5.22903388420922 5.19903349558578 NA NA 5.49503759638306 5.33904179891252 NA NA NA 5.13422174641876 5.586319444658 5.28059202721253 5.40498928244683 5.56140194503113 5.50498437197797 NA 5.34452588220236 5.51708235932439
"X - 12681" 5.55001543540664 5.58125085920923 5.54161668151239 5.59074266438104 5.70198998672383 5.62343537673163 5.57456945927544 5.57988872887062 5.60066475296562 5.54982323043051 5.63328358858722 5.65485393641093 5.53349751987865 5.62472957022968 5.59740994943537 5.59362384332855 5.48922560436749 5.56490503796112 5.54069978132996 5.50382607865716 5.59519078558353 5.56590328209006 5.46084674628236 5.61681462479152 5.60468387353085 5.60510347811088 5.61762196517936 5.60983443197302 5.62495931451997 5.60624482038227 5.54962236492697 5.52995750189996 5.68385270864398 5.56347989879584 5.60640178937082 5.62482848850007 5.41710284301917 5.66635883488649 5.58383444222684 5.53331058187872 5.6165899802982 5.62574241599857 5.5073916569103 5.5041839566804 5.62336095176597 5.5807459775497 5.63521222790522 5.6307064664187 5.46696691866101 NA 5.52453891594473 5.47424395311019 5.61246384388704 5.61939493526243
"X - 12695" 6.29285525011443 6.18632024120168 6.13743102406351 6.39756687632501 6.19910709067085 6.20819995492615 6.28092671325642 6.17869442019577 6.27015014225497 6.26553947371325 6.29610770736315 6.22545169662251 6.31892084581929 6.34004017198956 6.26403444271769 6.36399684614933 6.27097447490219 6.17524297784753 6.44473833192632 6.27917192215535 6.31367912591574 6.31457332327961 6.32821339792897 6.31649474877328 6.37403199425234 6.26892858862664 6.33892917898271 6.35634084558524 6.3472909758561 6.30490566647942 6.3288747837492 6.34151009909193 6.21397067449762 6.42669567536725 6.32256101206071 6.25214448050255 6.48654311159294 6.328683706975 6.34695177046537 6.42437242999433 6.33453758602128 6.27486715638557 6.39555999289825 6.3533697027534 6.26237537824624 6.44353005512058 6.32269345082126 6.33515589584862 6.36244609352468 6.33759901173999 6.33599156431526 6.32923185967131 6.35042053856741 6.33237421998089
"X - 12726" 4.52872392326099 4.37732446773656 4.37887009839898 NA 4.19948091486236 4.30369272719512 NA 4.31141476716236 4.42881487202615 4.4896772916637 4.4551342931961 4.42081358182568 NA 4.36462602895504 4.32686815989368 NA 4.53931451874578 4.5162973390957 NA 4.44712700919985 4.50185314437491 4.52375946944571 4.46802222649409 4.28800316003186 4.49832434069717 4.40570485095371 NA 4.48921293346491 4.28402445032265 4.62957268377677 4.19077977092802 4.56677913634119 4.4241953665669 4.52737208282761 4.47462413441861 4.43117070148326 4.3912704083312 NA 4.48118455511733 4.51621796516111 NA 4.24002478321872 4.54204074853014 4.48870579398179 4.48684119942427 4.61781780726608 4.48567884650391 4.42904132823996 4.41540742545014 NA 4.54520812068653 4.52916076172113 4.39399613325835 4.27964413386531
"X - 12748" 5.19792531679652 5.1595341085988 5.19717576332248 5.2117130850316 5.21317230904682 5.14785247915493 5.20398152922263 5.16303309598762 5.18666539062166 5.20126872898656 5.18522191106799 5.14312726483736 5.26599637049508 5.19408399682211 5.25344462704275 5.23803355108377 5.24490027584846 5.21180376363095 5.20572390680572 5.17846181599763 5.26596106056523 5.23579853447369 5.22113505197082 5.20112389720738 5.28899551682847 5.27596748426277 5.21667250360061 5.23358492929416 5.24237244791809 5.25073462982092 5.1938811703747 5.17750187041782 5.21488356828752 5.17627941256752 5.19905821174402 5.21335569640578 5.26129618325577 5.28490875861768 5.31397894195675 5.33273125747113 5.34854823345627 5.29319676181693 5.31774793937614 5.27042726836982 5.36121393165301 5.35696612883074 5.36441777877667 5.30764363016743 5.27706113044672 5.28903346743668 5.33975146793054 5.31455395868108 5.25241123318033 5.2796418527811
