X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 X10uM_10h X10uM_10h.1 X10uM_10h.2 X10uM_10h.3 X10uM_10h.4 X10uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5
2.378231e-06 2.356155e-06 2.345896e-06 2.399568e-06 2.358824e-06 2.360720e-06 2.134324e-06 2.115263e-06 2.132329e-06 2.131475e-06 2.137128e-06 2.124019e-06 1.317931e-06 1.320316e-06 1.311694e-06 1.323012e-06 1.312486e-06 1.301488e-06 1.898058e-06 1.871546e-06 1.877129e-06 1.877273e-06 1.879471e-06 1.877583e-06 2.273427e-06 2.253019e-06 2.266649e-06 2.270016e-06 2.268267e-06 2.260043e-06 2.229003e-06 2.231412e-06 2.206868e-06 2.247532e-06 2.227797e-06 2.214267e-06 8.842250e-07 8.725736e-07 8.739367e-07 8.796705e-07 8.730108e-07 8.685349e-07 1.061065e-06 1.057280e-06 1.049031e-06 1.065338e-06 1.054512e-06 1.055638e-06 1.332342e-06 1.329524e-06 1.329342e-06 1.328573e-06 1.330980e-06 1.328930e-06
1.952890e-06 1.908927e-06 1.909384e-06           NA 1.855301e-06 1.886994e-06           NA 1.697298e-06 1.728504e-06 1.744357e-06 1.735386e-06 1.726403e-06           NA 1.053411e-06 1.047199e-06           NA 1.081465e-06 1.077831e-06           NA 1.520124e-06 1.532583e-06 1.537528e-06 1.524899e-06 1.483006e-06 1.845645e-06 1.820109e-06           NA 1.843156e-06 1.785733e-06 1.880945e-06 1.731001e-06 1.834798e-06 1.796479e-06 1.824329e-06 1.810171e-06 1.798382e-06 6.997352e-07           NA 7.093207e-07 7.130035e-07           NA 6.831598e-07 8.653733e-07 8.586190e-07 8.583814e-07 8.748345e-07 8.582333e-07 8.509674e-07 1.069308e-06           NA 1.090169e-06 1.087623e-06 1.065808e-06 1.046821e-06
2.131081e-06 2.121496e-06 2.130894e-06 2.134506e-06 2.134868e-06 2.118565e-06 1.915848e-06 1.906673e-06 1.911977e-06 1.915243e-06 1.911654e-06 1.902186e-06 1.187622e-06 1.177793e-06 1.185916e-06 1.183816e-06 1.184753e-06 1.180227e-06 1.680566e-06 1.675217e-06 1.692285e-06 1.686434e-06 1.683577e-06 1.679665e-06 2.044390e-06 2.041363e-06 2.027490e-06 2.031463e-06 2.033522e-06 2.035478e-06 1.990242e-06 1.986426e-06 1.995117e-06 1.986141e-06 1.991446e-06 1.994763e-06 7.852190e-07 7.873367e-07 7.899308e-07 7.915968e-07 7.929974e-07 7.880777e-07 9.555336e-07 9.504224e-07 9.601885e-07 9.597352e-07 9.605301e-07 9.544460e-07 1.197666e-06 1.199298e-06 1.206169e-06 1.202763e-06 1.194295e-06 1.198018e-06
2.432931e-06 2.429073e-06 2.436498e-06 2.435808e-06 2.420824e-06 2.441391e-06 2.185558e-06 2.181505e-06 2.183813e-06 2.168638e-06 2.190463e-06 2.200144e-06 1.359577e-06 1.350042e-06 1.358591e-06 1.363649e-06 1.366305e-06 1.358208e-06 1.936638e-06 1.936319e-06 1.935841e-06 1.937260e-06 1.938892e-06 1.942630e-06 2.342072e-06 2.345869e-06 2.346812e-06 2.328493e-06 2.341798e-06 2.324840e-06 2.285009e-06 2.290302e-06 2.292040e-06 2.288567e-06 2.287355e-06 2.298765e-06 9.069706e-07 9.078190e-07 9.061184e-07 9.061421e-07 9.123187e-07 9.113133e-07 1.093391e-06 1.098997e-06 1.099334e-06 1.099038e-06 1.100699e-06 1.096196e-06 1.377618e-06 1.384683e-06 1.386787e-06 1.380364e-06 1.378676e-06 1.383200e-06
2.137349e-06 2.138262e-06 2.140498e-06 2.119720e-06 2.144008e-06 2.131836e-06 1.909443e-06 1.911951e-06 1.928154e-06 1.910307e-06 1.911103e-06 1.916749e-06 1.162262e-06 1.174952e-06 1.186092e-06 1.183490e-06 1.184853e-06 1.172996e-06 1.692974e-06 1.682043e-06 1.679163e-06 1.673043e-06 1.686299e-06 1.686471e-06 2.050321e-06 2.024573e-06 2.029747e-06 2.013379e-06 2.030877e-06 2.032056e-06 1.993483e-06 2.009485e-06 1.990371e-06 1.993862e-06 1.995621e-06 1.995996e-06 7.818562e-07 7.798107e-07 7.822881e-07 7.835759e-07 7.821736e-07 7.751487e-07 9.464059e-07 9.447398e-07 9.531026e-07 9.456771e-07 9.478743e-07 9.476227e-07 1.191211e-06 1.190147e-06 1.191759e-06 1.198754e-06 1.176759e-06 1.196509e-06
2.283568e-06 2.275067e-06 2.276060e-06 2.280508e-06 2.273958e-06 2.272235e-06 2.046238e-06 2.044989e-06 2.044779e-06 2.052347e-06 2.041876e-06 2.047882e-06 1.250063e-06 1.255307e-06 1.254595e-06 1.257773e-06 1.255427e-06 1.250756e-06 1.795958e-06 1.792470e-06 1.787010e-06 1.786588e-06 1.780874e-06 1.787594e-06 2.167142e-06 2.160710e-06 2.151163e-06 2.165666e-06 2.146625e-06 2.155129e-06 2.127144e-06 2.129864e-06 2.126431e-06 2.120181e-06 2.121453e-06 2.117155e-06 8.243977e-07 8.241592e-07 8.267968e-07 8.264859e-07 8.283921e-07 8.272117e-07 9.988876e-07 1.002938e-06 1.003816e-06 9.997454e-07 1.000292e-06 1.000310e-06 1.256718e-06 1.261713e-06 1.265006e-06 1.258838e-06 1.257130e-06 1.265650e-06
2.284114e-06 2.285280e-06 2.318994e-06 2.286043e-06 2.325351e-06 2.327405e-06 2.034043e-06 2.045580e-06 2.078135e-06 2.038336e-06 2.066342e-06 2.054131e-06 1.308872e-06 1.351382e-06 1.336152e-06 1.313918e-06 1.323629e-06 1.354101e-06 1.852138e-06 1.827868e-06 1.872689e-06 1.829594e-06 1.859662e-06 1.872502e-06 2.246071e-06 2.241534e-06 2.252248e-06 2.233315e-06 2.247497e-06 2.264856e-06 2.189792e-06 2.182863e-06 2.190166e-06 2.161058e-06 2.213621e-06 2.192015e-06 8.977143e-07 9.166753e-07 9.097023e-07 9.098126e-07 9.134868e-07 9.227987e-07 1.067126e-06 1.077636e-06 1.096837e-06 1.079912e-06 1.099137e-06 1.099705e-06 1.326583e-06 1.328210e-06 1.343958e-06 1.328044e-06 1.359569e-06 1.339122e-06
          NA           NA           NA           NA           NA           NA           NA           NA 1.674355e-06           NA           NA           NA           NA           NA 1.036762e-06           NA 1.025193e-06 1.033251e-06           NA 1.454888e-06           NA           NA           NA           NA           NA 1.784595e-06 1.766028e-06           NA           NA 1.801630e-06           NA 1.918871e-06           NA           NA           NA           NA           NA           NA           NA           NA 7.003669e-07 6.956680e-07           NA 8.079574e-07 8.551137e-07           NA 8.553594e-07 8.591086e-07           NA 1.066499e-06 1.069416e-06           NA 1.054114e-06 1.038536e-06
2.568386e-06 2.561402e-06 2.566556e-06 2.564510e-06 2.563422e-06 2.563110e-06 2.304731e-06 2.304192e-06 2.305034e-06 2.304185e-06 2.303611e-06 2.306092e-06 1.417328e-06 1.413583e-06 1.418260e-06 1.418716e-06 1.420545e-06 1.415132e-06 2.023990e-06 2.018309e-06 2.018778e-06 2.022651e-06 2.021700e-06 2.023088e-06 2.441050e-06 2.439991e-06 2.436211e-06 2.438334e-06 2.440126e-06 2.433990e-06 2.396454e-06 2.395441e-06 2.398109e-06 2.396088e-06 2.397401e-06 2.396672e-06 9.383655e-07 9.385421e-07 9.374258e-07 9.414226e-07 9.405608e-07 9.381105e-07 1.136977e-06 1.134473e-06 1.134567e-06 1.136920e-06 1.137155e-06 1.133760e-06 1.428313e-06 1.428457e-06 1.428423e-06 1.428813e-06 1.423991e-06 1.429910e-06
2.214439e-06 2.220990e-06 2.200223e-06 2.238098e-06 2.234641e-06 2.211361e-06 1.997777e-06 1.993737e-06 1.974288e-06 1.987788e-06 2.018874e-06 1.963116e-06 1.228688e-06 1.216177e-06 1.209169e-06 1.221208e-06 1.217523e-06 1.225559e-06 1.759850e-06 1.739771e-06 1.721806e-06 1.749423e-06 1.747725e-06 1.742863e-06 2.131895e-06 2.111987e-06 2.116844e-06 2.141988e-06 2.143714e-06 2.125402e-06 2.080906e-06 2.046748e-06 2.073916e-06 2.065031e-06 2.074583e-06 2.069945e-06 7.984879e-07 8.034512e-07 7.952581e-07 8.019996e-07 8.055563e-07 8.117782e-07 9.590678e-07 9.634778e-07 9.691821e-07 9.726147e-07 9.775904e-07 9.764396e-07 1.211993e-06 1.221817e-06 1.233465e-06 1.218271e-06 1.241218e-06 1.230289e-06
          NA 1.953891e-06 1.950969e-06 1.972377e-06 1.983072e-06 1.961650e-06 1.756381e-06 1.770459e-06 1.776206e-06 1.765577e-06 1.785568e-06 1.753571e-06 1.104564e-06 1.106772e-06 1.115816e-06 1.100351e-06 1.113169e-06 1.110921e-06 1.565254e-06 1.571238e-06 1.578975e-06 1.561169e-06 1.575697e-06 1.573417e-06 1.844065e-06 1.901531e-06 1.892625e-06 1.841863e-06 1.925261e-06 1.918595e-06 1.842223e-06 1.866116e-06 1.878138e-06 1.855980e-06 1.864678e-06 1.846183e-06 7.588369e-07 7.650063e-07 7.636925e-07 7.561053e-07 7.612146e-07 7.607329e-07 9.061139e-07 9.100673e-07 9.220930e-07 9.208621e-07 9.218704e-07 9.220065e-07 1.125761e-06 1.145831e-06 1.162610e-06 1.131324e-06 1.153160e-06 1.133741e-06
2.224091e-06 2.217846e-06 2.270401e-06 2.228801e-06 2.239560e-06 2.266082e-06 1.989398e-06 2.010802e-06 1.971891e-06 2.005175e-06 2.008380e-06 2.004059e-06 1.239814e-06 1.246369e-06 1.267278e-06 1.243740e-06 1.225155e-06 1.250222e-06 1.774866e-06 1.765108e-06 1.751639e-06 1.777395e-06 1.741147e-06 1.758065e-06 2.160213e-06 2.132354e-06 2.154608e-06 2.139683e-06 2.101794e-06 2.160599e-06 2.113313e-06 2.124563e-06 2.089191e-06 2.114000e-06 2.116906e-06 2.095094e-06 8.105052e-07 8.168970e-07 8.254473e-07 8.370021e-07 8.274761e-07 8.279769e-07 9.883928e-07           NA 1.007835e-06 9.908952e-07 9.949282e-07 1.003316e-06 1.247139e-06           NA 1.260914e-06 1.251967e-06 1.264551e-06           NA
2.141780e-06 2.134111e-06 2.146655e-06 2.127730e-06 2.138979e-06 2.130953e-06 1.920696e-06 1.916652e-06 1.913794e-06 1.921279e-06 1.923643e-06 1.920342e-06 1.185747e-06 1.175962e-06 1.184934e-06 1.187513e-06 1.182682e-06 1.175267e-06 1.697271e-06 1.678498e-06 1.686966e-06 1.677335e-06 1.686249e-06 1.687086e-06 2.044802e-06 2.031015e-06 2.027085e-06 2.038610e-06 2.032946e-06 2.034080e-06 1.983964e-06 1.999906e-06 1.991459e-06 1.990410e-06 2.003043e-06 1.997289e-06 7.803304e-07 7.866078e-07 7.863639e-07 7.856499e-07 7.860112e-07 7.820622e-07 9.466695e-07 9.457058e-07 9.527794e-07 9.519834e-07 9.519026e-07 9.496471e-07 1.185945e-06 1.195102e-06 1.201114e-06 1.190959e-06 1.186643e-06 1.188143e-06
2.182561e-06 2.230124e-06 2.231779e-06 2.229097e-06 2.247743e-06 2.214352e-06 2.000842e-06 1.876501e-06 2.006990e-06 1.955120e-06 1.942038e-06 1.970275e-06 1.189234e-06 1.205871e-06 1.193561e-06 1.193013e-06 1.184581e-06 1.214704e-06 1.730863e-06 1.711841e-06 1.701463e-06 1.682403e-06 1.705402e-06 1.658565e-06 2.117905e-06 2.084628e-06 2.104894e-06 2.110003e-06 2.120329e-06 2.101619e-06 2.056974e-06 2.028570e-06 2.041539e-06 2.039522e-06 2.017803e-06 2.025123e-06 7.720387e-07 7.856607e-07 7.653354e-07 7.900875e-07 7.948097e-07 7.948815e-07 9.280431e-07 9.397173e-07 9.551166e-07 9.560932e-07 9.530667e-07 9.556910e-07 1.157420e-06 1.206696e-06           NA 1.199057e-06 1.222192e-06 1.191865e-06
2.203814e-06 2.202839e-06 2.164649e-06 2.202790e-06 2.219149e-06 2.169855e-06 2.021983e-06 2.025762e-06 2.018117e-06 2.002631e-06 2.004566e-06 1.985113e-06 1.214041e-06 1.237173e-06 1.223168e-06 1.210970e-06 1.229952e-06 1.217844e-06 1.743200e-06 1.750850e-06 1.721156e-06 1.732374e-06 1.746790e-06 1.738352e-06 2.114654e-06 2.079810e-06 2.079965e-06 2.110851e-06 2.112724e-06 2.095815e-06 2.111960e-06 2.101349e-06 2.101995e-06 2.093058e-06 2.092793e-06 2.082901e-06 8.112927e-07 8.106653e-07 8.074194e-07 8.129494e-07 8.120693e-07 7.980616e-07 9.756361e-07 9.672555e-07 9.635338e-07 9.705599e-07 9.733975e-07 9.712062e-07 1.221128e-06 1.217120e-06 1.223404e-06 1.234640e-06 1.224637e-06 1.220700e-06
2.050907e-06           NA           NA           NA 1.945165e-06 1.906360e-06 1.827400e-06           NA           NA           NA           NA           NA 1.157553e-06 1.067076e-06 1.101143e-06           NA 1.118199e-06           NA           NA           NA 1.578158e-06 1.555854e-06           NA 1.510489e-06 1.906567e-06           NA 1.864145e-06 1.889984e-06 1.915624e-06 1.907888e-06           NA 1.790607e-06 1.859559e-06           NA 1.848725e-06 1.832509e-06           NA           NA 7.070073e-07 7.493963e-07           NA           NA 8.936322e-07           NA 8.679322e-07 9.173126e-07 8.909621e-07 8.616520e-07 1.102458e-06           NA 1.109546e-06 1.141517e-06 1.128151e-06 1.082765e-06
1.932413e-06 1.933306e-06           NA           NA           NA           NA 1.730233e-06           NA 1.774299e-06           NA           NA 1.730861e-06 1.087855e-06 1.079824e-06           NA 1.086705e-06           NA 1.038715e-06           NA           NA           NA           NA 1.544178e-06           NA 1.797999e-06           NA           NA           NA           NA 1.873013e-06 1.804621e-06           NA 1.845758e-06           NA 1.826461e-06           NA 7.329052e-07 7.242537e-07 7.151497e-07           NA           NA           NA 8.724381e-07           NA 8.498338e-07           NA           NA 8.603782e-07           NA 1.054069e-06 1.071280e-06 1.088509e-06           NA           NA
2.343327e-06 2.431186e-06 2.423888e-06 2.437610e-06 2.446023e-06 2.435397e-06 2.127570e-06 2.175003e-06 2.198978e-06 2.159182e-06 2.204710e-06 2.165666e-06 1.305740e-06 1.336760e-06 1.344850e-06 1.337832e-06           NA 1.354868e-06 1.937158e-06 1.913093e-06 1.874316e-06 1.882999e-06 1.885221e-06 1.863278e-06 2.331800e-06 2.301589e-06 2.338031e-06 2.329774e-06 2.336860e-06 2.320548e-06 2.281854e-06 2.278309e-06 2.287792e-06 2.283532e-06 2.278474e-06 2.268489e-06 8.773552e-07 8.952052e-07 8.756654e-07 8.947379e-07 8.643080e-07 8.914922e-07 1.057898e-06 1.044781e-06 1.082764e-06 1.069617e-06 1.085318e-06 1.085999e-06 1.326358e-06 1.316883e-06           NA 1.352301e-06 1.362288e-06 1.329378e-06
2.187438e-06 2.179451e-06 2.154750e-06 2.171472e-06 2.168881e-06 2.170012e-06 1.958152e-06 1.940671e-06 1.952326e-06 1.945714e-06 1.933378e-06 1.926967e-06 1.203735e-06 1.195883e-06 1.198015e-06 1.195441e-06 1.197911e-06 1.197465e-06 1.723835e-06 1.708315e-06 1.708243e-06 1.720811e-06 1.706434e-06 1.706964e-06 2.076586e-06 2.075340e-06 2.058811e-06 2.068177e-06 2.055860e-06 2.058875e-06 2.020413e-06 2.019686e-06 2.017172e-06 2.026063e-06 2.006731e-06 2.019690e-06 7.967042e-07 7.912056e-07 7.938024e-07 7.966310e-07 7.982229e-07 7.902966e-07 9.665486e-07 9.651020e-07 9.627836e-07 1.003145e-06 9.712772e-07 9.613273e-07 1.199313e-06 1.215139e-06 1.213460e-06 1.211478e-06 1.215858e-06 1.207196e-06
2.243425e-06 2.272483e-06 2.255739e-06 2.244900e-06 2.280680e-06 2.253849e-06 2.022400e-06 2.029189e-06 2.050194e-06 2.038790e-06 2.010037e-06 2.029169e-06 1.238632e-06 1.256080e-06 1.260776e-06 1.243052e-06 1.249486e-06 1.252866e-06 1.789140e-06 1.788010e-06 1.795312e-06 1.764525e-06 1.790839e-06 1.788077e-06 2.173658e-06 2.137689e-06 2.151174e-06 2.159355e-06 2.136763e-06 2.161505e-06 2.111385e-06 2.129875e-06 2.123158e-06 2.111187e-06 2.126645e-06 2.125687e-06 8.255268e-07 8.241332e-07 8.325514e-07 8.314804e-07 8.281338e-07 8.248644e-07 1.002588e-06 1.006465e-06 1.004690e-06 1.000523e-06 1.008310e-06 1.009862e-06 1.263429e-06 1.252329e-06 1.269264e-06 1.269438e-06 1.242992e-06 1.258389e-06
2.025389e-06 2.012231e-06 1.991467e-06 2.016974e-06 2.008096e-06 1.999675e-06 1.825589e-06           NA 1.802733e-06 1.807352e-06 1.808285e-06 1.807154e-06 1.109942e-06 1.110813e-06 1.116442e-06 1.124783e-06           NA 1.102702e-06 1.610517e-06 1.575439e-06 1.603758e-06 1.588936e-06           NA           NA 1.949652e-06 1.942136e-06 1.905000e-06 1.933709e-06           NA 1.929353e-06 1.828445e-06 1.877209e-06 1.898139e-06 1.880185e-06 1.878101e-06 1.865427e-06 7.455575e-07           NA 7.446047e-07 7.452518e-07 7.467496e-07 7.356517e-07 8.984655e-07 8.846723e-07 8.944250e-07 9.159781e-07 9.065962e-07 9.013728e-07 1.133351e-06 1.140847e-06 1.128998e-06 1.143356e-06 1.134487e-06 1.128936e-06
2.401312e-06 2.396972e-06 2.395640e-06 2.383990e-06 2.388672e-06 2.395689e-06 2.152778e-06 2.152449e-06 2.153686e-06 2.156704e-06 2.143546e-06 2.152971e-06 1.320684e-06 1.321699e-06 1.329185e-06 1.327321e-06 1.322260e-06 1.320301e-06 1.887591e-06 1.886856e-06 1.894115e-06 1.887384e-06 1.874579e-06 1.872798e-06 2.285702e-06 2.277483e-06 2.275813e-06 2.279423e-06 2.271567e-06 2.281281e-06 2.233377e-06 2.234462e-06 2.234439e-06 2.235416e-06 2.236040e-06 2.239506e-06 8.753648e-07 8.735465e-07 8.776723e-07 8.756522e-07 8.776824e-07 8.768943e-07 1.057007e-06 1.062328e-06 1.066111e-06 1.060150e-06 1.060336e-06 1.056983e-06 1.333944e-06 1.326750e-06 1.340225e-06 1.333851e-06 1.325952e-06 1.340090e-06
2.137514e-06 2.151268e-06 2.194675e-06 2.131616e-06 2.156996e-06 2.207690e-06 1.904368e-06 1.934532e-06 1.940315e-06 1.926758e-06 1.940010e-06 1.959337e-06 1.194791e-06 1.204493e-06 1.221455e-06 1.195798e-06 1.202736e-06 1.213792e-06 1.707962e-06 1.729523e-06 1.734449e-06 1.711631e-06 1.741321e-06 1.743788e-06 2.075351e-06 2.075551e-06 2.090788e-06 2.058891e-06 2.063639e-06 2.065443e-06 2.005908e-06 2.046479e-06 2.025517e-06 2.006572e-06 2.045726e-06 2.040205e-06 7.925186e-07 7.972988e-07 8.106428e-07 7.925601e-07 8.059937e-07 8.097157e-07 9.688484e-07 9.762091e-07 9.784743e-07 9.617299e-07 9.773072e-07 9.776333e-07 1.216622e-06 1.217645e-06 1.230999e-06 1.212697e-06 1.196618e-06 1.221690e-06
2.138693e-06 2.143319e-06 2.115226e-06 2.140189e-06 2.136046e-06 2.146766e-06 1.909410e-06 1.910466e-06 1.924539e-06 1.915288e-06 1.908325e-06 1.929756e-06 1.183565e-06 1.183452e-06 1.193184e-06 1.186441e-06 1.193631e-06 1.183624e-06 1.684207e-06 1.683338e-06 1.709178e-06 1.686477e-06 1.687160e-06 1.697798e-06 2.042915e-06 2.051103e-06 2.031835e-06 2.053945e-06 2.038398e-06 2.029289e-06 1.985680e-06 2.015076e-06 2.005799e-06 2.007036e-06 2.000848e-06 2.015995e-06 7.843387e-07 7.873610e-07 7.907189e-07 7.851082e-07 7.909079e-07 7.928781e-07 9.523303e-07 9.483633e-07 9.499223e-07 9.593216e-07 9.563241e-07 9.566439e-07 1.190783e-06 1.217020e-06 1.192433e-06 1.199726e-06 1.186061e-06 1.191226e-06
          NA           NA 1.865788e-06           NA           NA           NA           NA 1.665807e-06           NA 1.616042e-06           NA 1.697070e-06 1.081145e-06 1.032266e-06 1.046088e-06 1.064964e-06           NA 1.036325e-06 1.460031e-06 1.458418e-06 1.518525e-06 1.454105e-06           NA 1.508971e-06           NA 1.841929e-06           NA           NA 1.816765e-06 1.837438e-06 1.783290e-06 1.806525e-06 1.786568e-06           NA           NA 1.797178e-06 7.160192e-07 7.173424e-07 7.208422e-07 7.065263e-07 7.267305e-07 7.189627e-07 8.722977e-07 8.478557e-07           NA 8.799468e-07 8.775102e-07 8.585471e-07 1.096532e-06 1.091703e-06 1.106620e-06 1.084111e-06 1.099170e-06 1.104150e-06
2.059467e-06 2.041826e-06 2.055318e-06 2.048318e-06 2.045405e-06 2.059285e-06 1.845576e-06 1.843488e-06 1.849238e-06 1.841920e-06 1.863883e-06 1.859272e-06 1.148312e-06 1.142236e-06 1.149061e-06 1.144640e-06 1.142429e-06 1.145139e-06 1.649272e-06 1.637431e-06 1.623324e-06 1.634551e-06 1.625537e-06 1.634152e-06 1.974680e-06 1.981298e-06 1.966618e-06 1.953904e-06 1.970274e-06 1.971499e-06 1.941916e-06 1.929389e-06 1.936778e-06 1.930672e-06 1.933419e-06 1.944865e-06 7.552112e-07 7.620039e-07 7.581669e-07 7.600687e-07 7.645286e-07 7.513743e-07 9.230687e-07 9.153179e-07 9.220467e-07 9.241121e-07 9.200918e-07 9.183552e-07 1.151371e-06 1.155693e-06 1.156946e-06 1.160865e-06 1.146293e-06 1.151705e-06
1.992696e-06 1.980853e-06 1.987376e-06 2.007693e-06 1.997131e-06 2.016103e-06 1.808383e-06 1.807127e-06 1.794779e-06 1.800373e-06 1.876143e-06 1.871428e-06 1.167531e-06 1.155179e-06 1.165221e-06 1.162078e-06 1.162254e-06 1.141180e-06 1.656165e-06 1.643151e-06 1.657807e-06 1.654924e-06 1.654463e-06 1.639305e-06 2.008218e-06 1.987401e-06 1.988980e-06 2.006201e-06 2.060874e-06 2.053701e-06 1.953115e-06 1.964627e-06 1.948612e-06 1.948403e-06 2.027407e-06 2.018476e-06 7.662151e-07 7.652718e-07 7.627915e-07 7.742688e-07 7.650419e-07 7.571049e-07 9.268630e-07 9.277253e-07 9.217748e-07 9.328245e-07 9.272853e-07 9.239175e-07 1.165879e-06 1.170935e-06 1.173891e-06 1.159875e-06 1.202159e-06 1.201917e-06
2.478062e-06 2.466847e-06 2.492462e-06 2.494618e-06 2.497102e-06 2.468387e-06 2.240060e-06 2.215820e-06 2.252399e-06 2.217709e-06 2.243943e-06 2.226706e-06 1.363875e-06 1.373578e-06 1.371765e-06 1.361218e-06 1.368203e-06 1.382412e-06 1.966498e-06 1.945618e-06 1.953724e-06 1.942358e-06 1.944122e-06 1.951963e-06 2.378835e-06 2.360408e-06 2.381478e-06 2.375710e-06 2.380217e-06 2.375259e-06 2.328685e-06 2.303486e-06 2.338624e-06 2.323810e-06 2.329939e-06 2.315484e-06 8.852750e-07 9.110470e-07 9.049210e-07 9.142229e-07 9.130402e-07 9.163062e-07 1.089050e-06 1.094051e-06 1.107904e-06 1.099613e-06 1.105040e-06 1.107681e-06 1.369042e-06 1.370996e-06 1.377217e-06 1.364744e-06 1.392479e-06 1.372792e-06
2.037317e-06 2.052611e-06 2.081602e-06 2.074667e-06 2.059359e-06 2.060305e-06 1.843316e-06 1.815654e-06 1.848879e-06 1.797761e-06 1.859724e-06 1.797215e-06 1.155080e-06 1.178885e-06 1.152205e-06 1.163310e-06 1.158368e-06 1.187380e-06 1.663352e-06 1.640285e-06           NA 1.669702e-06 1.676224e-06 1.642891e-06 2.038403e-06 1.994070e-06 2.005596e-06 2.027080e-06 2.067846e-06 1.989564e-06 1.958283e-06           NA 1.998130e-06 1.959362e-06 1.967023e-06 1.963871e-06 7.651572e-07 7.924981e-07 7.774827e-07 7.957601e-07 7.914533e-07 7.956411e-07 9.421920e-07 9.453243e-07 9.605065e-07 9.551320e-07 9.502045e-07 9.558824e-07 1.183084e-06 1.193932e-06 1.196239e-06           NA 1.221743e-06           NA
          NA 1.907455e-06 2.100907e-06 2.057658e-06           NA           NA 1.717814e-06           NA 1.737718e-06           NA 1.894150e-06           NA           NA           NA           NA           NA 1.142666e-06 1.131342e-06           NA           NA           NA 1.589281e-06 1.558904e-06 1.570353e-06 1.980648e-06 1.861409e-06           NA 1.963561e-06           NA 2.028751e-06           NA           NA 1.910640e-06 1.872735e-06 1.903883e-06           NA 6.882286e-07           NA           NA           NA 7.437135e-07 7.628103e-07           NA           NA           NA           NA 8.748098e-07           NA 1.129590e-06 1.079687e-06 1.134468e-06           NA           NA           NA
2.222773e-06 2.225363e-06 2.222102e-06 2.228403e-06 2.222155e-06 2.219520e-06 1.999415e-06 1.999317e-06 2.002104e-06 1.978172e-06 1.997712e-06 2.002143e-06 1.229046e-06 1.232537e-06 1.239437e-06 1.236223e-06 1.239567e-06 1.237204e-06 1.744863e-06 1.749657e-06 1.762704e-06 1.747365e-06 1.761814e-06 1.772676e-06 2.137282e-06 2.137750e-06 2.134880e-06 2.131006e-06 2.138511e-06 2.142479e-06 2.071829e-06 2.085182e-06 2.095409e-06 2.074940e-06 2.098143e-06 2.106475e-06 8.285921e-07 8.318919e-07 8.263893e-07 8.224479e-07 8.361305e-07 8.348629e-07 9.890444e-07 9.909300e-07 1.004755e-06 1.004736e-06 1.009821e-06 1.009453e-06 1.240778e-06 1.259051e-06 1.263861e-06 1.238116e-06 1.259154e-06 1.272331e-06
2.297339e-06 2.271583e-06 2.299262e-06 2.359970e-06 2.282330e-06 2.334409e-06 2.080808e-06 2.104356e-06 2.094906e-06 2.031243e-06 2.085340e-06 2.087615e-06 1.281913e-06 1.252637e-06 1.231262e-06 1.299586e-06 1.284404e-06 1.245982e-06 1.790982e-06           NA 1.772927e-06 1.826866e-06 1.781109e-06 1.822608e-06 2.145966e-06 2.216733e-06 2.205342e-06 2.155570e-06 2.242350e-06 2.132477e-06 2.113958e-06 2.047016e-06 2.181919e-06 2.125442e-06 2.163318e-06 2.163255e-06           NA 8.638280e-07 8.392472e-07 8.245394e-07 8.563109e-07 8.515873e-07 9.816355e-07 1.019096e-06 1.002581e-06 1.032550e-06 1.024841e-06 1.013274e-06           NA 1.310311e-06           NA           NA 1.304451e-06 1.298320e-06
2.475642e-06 2.491180e-06 2.484687e-06 2.492579e-06 2.491778e-06 2.488264e-06 2.241554e-06 2.231421e-06 2.234911e-06 2.227611e-06 2.257348e-06 2.256092e-06 1.376666e-06 1.382834e-06 1.389869e-06 1.388235e-06 1.380078e-06 1.385991e-06 1.983429e-06 1.976052e-06 1.963966e-06 1.961091e-06 1.967030e-06 1.959716e-06 2.399942e-06 2.391798e-06 2.389976e-06 2.391166e-06 2.389060e-06 2.397071e-06 2.343159e-06 2.340758e-06 2.346762e-06 2.341750e-06 2.350724e-06 2.353231e-06 9.050746e-07 9.131550e-07 9.096114e-07 9.154887e-07 9.167380e-07 9.155465e-07 1.093732e-06 1.094451e-06 1.108105e-06 1.105660e-06 1.109193e-06 1.107748e-06 1.378354e-06 1.375188e-06 1.385980e-06 1.395098e-06 1.398164e-06 1.391320e-06
