"UT_0h"	"UT_0h.1"	"UT_0h.2"	"UT_0h.3"	"UT_0h.4"	"UT_0h.5"	"UT_10h"	"UT_10h.1"	"UT_10h.2"	"UT_10h.3"	"UT_10h.4"	"UT_10h.5"	"5uM_10h"	"5uM_10h.1"	"5uM_10h.2"	"5uM_10h.3"	"5uM_10h.4"	"5uM_10h.5"	"10uM_10h"	"10uM_10h.1"	"10uM_10h.2"	"10uM_10h.3"	"10uM_10h.4"	"10uM_10h.5"	"UT_24h"	"UT_24h.1"	"UT_24h.2"	"UT_24h.3"	"UT_24h.4"	"UT_24h.5"	"Veh_24h"	"Veh_24h.1"	"Veh_24h.2"	"Veh_24h.3"	"Veh_24h.4"	"Veh_24h.5"	"10uM_24h"	"10uM_24h.1"	"10uM_24h.2"	"10uM_24h.3"	"10uM_24h.4"	"10uM_24h.5"	"UT_48h"	"UT_48h.1"	"UT_48h.2"	"UT_48h.3"	"UT_48h.4"	"UT_48h.5"
"phosphoethanolamine"	5.78110380331929	5.76036743914138	5.85868875312996	5.83335241260642	5.79671930509222	5.99162030700117	6.05585594550199	6.01354332761563	6.06247593574562	6.01788855793004	6.01223005313119	6.08675123124206	6.24707700853734	6.32406340038027	6.33282753463612	6.31148621082691	6.36615949874146	6.35206360165412	6.44056890888388	6.39376011193382	6.50506759027113	6.49809597310028	6.53506539048148	6.52813992950318	6.44466548700444	6.40906874433384	6.46566876700015	6.45121457061378	6.46810766373284	6.46420762655192	6.43378279058354	6.40787761938336	6.455673343161	6.43147505796471	6.4795122558852	6.50916836903825	6.67474194589669	6.7145079683641	6.75204406641938	6.69222568953305	6.70407661182677	6.70151462313168	6.29004530155666	6.30034761752027	6.3451880128083	5.86882423082394	6.29583836681637	6.35418107170802
"pipecolate"	NA	5.3358488905655	NA	NA	NA	5.58573475617957	5.99813635811754	NA	NA	5.87872338543091	5.76529742083535	NA	NA	5.8178924545296	5.8437446571843	NA	5.30451206962424	NA	5.22029903098145	5.91978337872451	NA	5.35862003433465	5.62106717495937	NA	5.90453270289087	5.77596414654974	5.3137175105477	6.03809018221712	NA	5.92209820986518	NA	NA	5.96753300028887	NA	5.89079255330909	NA	5.96882371264981	5.35443691824025	5.7349669568136	NA	5.61715137380609	5.7989377786525	6.017969403655	5.89824785346446	5.9228779790905	NA	5.71702190512265	NA
"piperidine"	6.5616623825698	6.58924981255522	5.75072278928757	6.60469293868495	6.32015542905654	6.36276588004769	6.32679510978068	6.5243135398759	5.91869019364238	6.09388725138378	7.00658022743137	6.45293418658935	6.13425203444871	6.1407050335507	5.47991921236354	6.40722225328386	6.17302855298992	5.71024179424191	6.48992123250801	6.45218065118789	6.1816243853534	6.19871315679955	6.4106996437431	6.02385716914087	6.29673625081741	6.85601555453864	6.6549384403585	5.9079313427516	6.13323767179235	5.97167098826232	6.19621433272065	5.80730699743501	5.8722670182935	6.08465097730952	6.23023989879987	5.64755019997761	6.4014644738742	5.95868760846856	5.99266704692064	5.92653485202741	6.096268868764	6.44165885129489	6.37170442237208	6.3183338495653	6.4280592720789	6.13944299951853	6.24181658552552	6.19906150712551
"proline"	8.24105030468716	8.52150717131797	8.38573633514814	8.24125309329244	8.42786428045739	8.6107266135772	8.59390123026922	8.32661175512845	8.49217021909906	8.5830651857602	8.57857122094459	8.46581260218656	8.45388619709091	8.58532028868093	8.55564009246002	8.38814558121363	8.35943646124376	8.40396072175051	8.53246002883335	8.52695710761339	8.50422947177487	8.33646059843392	8.48731479617502	8.40054108383703	8.70846299831237	8.72572996124807	8.62875726807643	8.7170629045339	8.58088547017922	8.72622653507282	8.25118883264339	8.56338637513904	8.70986819655521	8.53512966983187	8.74800826634356	8.58330184941177	8.63654852083505	8.38621073381791	8.58065361758957	8.47242624831607	8.55213351753428	8.64068279161856	8.81147792752385	8.74955284072078	8.88588133801051	8.09122305416113	8.81406795783395	8.73717385786903
"propionylcarnitine"	7.00164178318224	7.25020524183335	7.1587615278899	7.16219892569636	7.22382147489061	7.3061233830459	7.42897217456632	7.34760970847461	7.31180351608361	7.41778267950864	7.36573830596863	7.36839623522663	7.322087580131	7.35528696663521	7.30904901634085	7.31081332668404	7.19963164348365	7.275752843264	7.3101391857346	7.26546165916272	7.27785748185135	7.26691779144635	7.17787312801177	7.23980091855838	7.50269234101512	7.55309850185188	7.44864118630413	7.5148498209209	7.3581178978285	7.50948462798095	7.22508763158466	7.2861875910317	7.54519020003839	7.46796270612506	7.56748047836592	7.48793084067572	7.40397076819821	7.32961922159518	7.30914058646053	7.22979366450771	7.33404403433521	7.35489805997083	7.66975902201809	7.67337041500519	7.74967853974135	7.00911909898527	7.68048940228707	7.74060506871447
"pterin"	4.35291537455385	NA	NA	NA	4.31852244214126	4.52247031647572	4.83101826013782	4.50789633202987	NA	4.81180951518113	NA	4.54514623686335	4.42189993584317	4.94771793000008	4.69714212627546	NA	NA	NA	4.5367856302507	4.50280934938904	4.84210976344061	NA	4.38013885326542	4.35320431990742	4.93574903303187	4.86725529761368	NA	4.72461170337537	4.79313355896913	4.94867698350683	4.60388020836629	4.56239993756683	NA	NA	5.01408770871841	NA	4.78020926524772	4.52344729873038	4.7821428365055	4.61648601665109	4.47427455472555	4.76225080934972	4.8410527277215	4.79663676722626	5.11882666293329	NA	4.67773466761096	4.57792817286932
"putrescine"	6.7431270407112	6.8118308827344	6.54364918254588	6.6667361025888	6.87745819608142	6.90338493562656	7.30964268514527	7.34780609237338	7.26758544913394	7.32132430560195	7.22628627518924	7.24255901835939	7.33756619438905	7.28202696877871	7.18292377960602	7.21368586415506	7.17856800029912	7.20563925288672	7.25921871387654	7.1879304000137	7.19628243734932	7.04649325234221	6.93260885186711	7.1849496882683	7.29402235767838	7.26695358737129	7.27076997020685	7.26047170884264	7.30468583020042	7.28118904869226	7.20817685614471	7.14070151552458	7.24168491479911	7.25649197922099	7.28752019796488	7.32416552995456	7.00020446113493	7.0281921775661	6.98178667923902	6.91832689850089	6.93295604058589	6.93555487438513	7.2871652237841	7.28987297919849	7.32920585230893	6.66807695447452	7.35913636959053	7.35125874743433
"pyridoxal"	5.28752181082166	5.81543229508336	NA	NA	NA	5.43323363324887	5.3570214878644	NA	5.43441240209198	5.78952853729077	5.76637863763809	NA	5.82149191139936	5.73468064218982	5.49547218039246	5.7530979407703	5.60254070631985	5.59693340616467	5.73358402433972	5.13325141247232	5.61942310216273	5.43714942577517	5.85196304645043	5.75826299258298	5.88564387183576	5.99623402021207	6.01319884562908	6.08055614283318	5.89092544635845	5.75795827345105	5.55746990631832	5.83151336588619	5.88470136044628	5.66890191720317	6.00192962021001	6.03854307081745	6.06027202307678	5.99338420022481	5.94219959668495	5.76498043905394	5.71278855266387	5.79399840521015	6.17997467765096	6.14473606499333	6.25013273619657	NA	6.33134407408027	6.25732019407939
"pyridoxal phosphate"	NA	4.89433268077779	NA	4.47383718403307	NA	4.77026273817059	4.62688417823936	4.62464299825726	4.52556305827007	4.79962309361597	NA	4.48291643950227	4.48330195235817	4.82485447244167	NA	NA	NA	NA	NA	NA	NA	4.54935889434246	4.76552699489541	NA	5.06851238780651	5.29714308983504	4.91147189222694	5.22670041277396	5.10690789423534	5.22079300041548	4.75807882224961	4.74214358856429	5.07695703922518	4.74286646997911	5.02179275575776	4.8896042023189	5.11319103755089	4.91375029244284	4.93354296305959	4.55530005466964	4.9368855484604	4.80271900757968	5.12263194606992	5.16570123777388	5.39397860265177	NA	5.18535513849568	5.19499138745741
"pyridoxamine"	5.37325966740728	5.54393773645854	5.57016568705177	5.36910448557163	5.54199960722421	5.83087532388901	5.81237851115419	5.23196884395757	5.93210425427565	5.92610568131446	5.95898841470812	5.86382349741629	5.80147848730532	5.82133531975151	6.04611220768189	5.84492304612898	5.7176946298033	5.88054893488667	5.95423720136322	5.91650500805102	6.00787659674619	5.84863242544966	5.71256889513672	5.88704254885728	6.08174360970592	6.04896279968297	5.98251771567756	6.17401762704316	5.78555262076461	6.11394368637939	5.81602443013414	5.91250901069537	6.19358453983142	5.97097600782457	6.19671353723606	5.99314910442903	6.12919216593956	6.00098343129181	6.09603533228629	5.95280890428439	6.02826616347598	6.15928288392877	5.91191948657972	5.9186152960938	6.40046286635443	5.6589543661361	6.12153752159964	6.27493518711932
"pyridoxamine phosphate"	NA	NA	NA	4.75712261055188	NA	4.61360929057012	5.07817759078695	NA	4.71816109504616	4.90933133604901	NA	4.76850490704858	NA	NA	4.65718975562088	4.38442510355363	4.63566466516033	4.63422528612007	NA	5.14482941682082	NA	NA	NA	NA	5.159690486491	5.07562724370786	NA	5.21260837307134	NA	5.38697491257056	4.65227535748264	4.76294101130078	5.22307779943591	5.12129715282495	5.13434288586676	4.99392095880129	4.65605026399392	4.77211624857876	4.7099056690404	NA	NA	5.14697408528741	5.18443020787776	5.11118183226764	5.42964894114064	4.34382201076216	5.01765093441527	NA
"pyridoxine (Vitamin B6)"	5.71425094239808	6.65921734577394	5.94703404593256	5.99085632487017	6.1976498960205	6.160346659453	5.92168491514134	4.84629380425298	6.31450007003628	6.47493560584033	6.53711950661331	6.43951490135962	6.23688350099251	6.14095404995106	6.46479198767318	6.44686059289611	6.40992585686478	6.38534543987554	6.40157749696094	6.09796528151486	6.43134993085518	6.28687125413312	6.58570240071578	6.4412483600847	6.43954978680249	6.40933686894211	6.52871428216356	6.60171850164215	6.29462117771415	6.42269963058653	6.36096450670997	6.39353098194376	6.6237773608398	6.56857869235305	6.68168742662836	6.50847127044764	6.53991651101955	6.46826637273897	6.4855563348184	6.32476361746732	6.35231606725618	6.48205150374344	6.48529458633177	6.34778300675755	6.74919566120299	5.92251786024461	6.6799510062346	6.74129904477697
"pyroglutamine*"	5.91313433871586	6.29764191172831	6.08723856539127	5.95498596394068	5.8134402036384	6.19014252873506	6.11458796801611	5.94656966586421	6.11778352725258	6.12305710266537	6.15873359496049	5.99384476010263	6.05871406660023	6.13377898130499	6.09836264115412	6.03904352178829	6.05753640466889	6.04571014988203	6.10339008937438	6.09807444439888	6.14285698833806	6.02267905954547	5.91284036620939	5.99665612109196	6.21531654798685	6.28484971045786	6.20392287681299	6.25435154883488	6.13786597321973	6.33253258051991	NA	6.1740438086383	6.30900360779416	5.98713871471405	6.27256467358449	6.19395508796802	6.20319095667482	6.08926591061279	6.15964418044504	5.42402526538475	6.05608577720554	6.16926374643923	6.22539871649911	6.40496193425072	6.43516054641764	5.85298962453969	6.38955358573685	6.33928385279782
"pyruvate"	4.92620349132935	5.17105328755938	5.17906322239498	5.16950985287105	5.15452743669961	5.22681635414729	5.11470770571885	4.96106971926556	5.22477642721092	5.19936018451874	5.23490433159515	5.21179576333961	5.33888062003824	5.16664617118302	5.10555446351866	5.28128114000268	5.0961415007989	5.12753887584413	5.18779700215385	5.18215491119107	5.19423119505044	5.3180612470035	5.2155503257152	5.17544222789874	5.50531823483405	5.49441898772584	5.48875230643014	5.58677515828272	5.40183461826086	5.4549484687882	5.28725516008955	5.29654453614716	5.42245030484953	5.53158364602402	5.60432543249008	5.5150216320424	5.49064381447143	5.54743008581827	5.49982312192256	5.45490580934296	5.46115173312262	5.46456405965546	5.76119161907975	5.79385740889208	5.78026041079401	5.21896328721194	5.79076635186108	5.79196068359082
"ribitol"	5.12942562674308	5.0269620360548	4.98238431583721	5.25739775230414	5.27826417254334	5.25627504985549	5.33983289634627	5.25253022296042	5.30713004947572	5.37874120312093	5.28917631057864	5.37451372697781	5.50004289337667	5.36743419881338	5.29363431811891	5.4527077578711	5.25368927338623	NA	5.58020739832827	5.22903388420922	5.26476825396277	5.45407311152417	5.35005215389412	5.52004311962517	5.6657507360294	5.44493590320239	NA	5.67736419090849	5.54080106021425	5.39581720917696	5.40649078727243	NA	5.47904669534118	5.60561206892461	5.57082420622922	5.46722913487606	5.59273287570157	5.60201547386201	5.57944402847585	5.60041960706029	5.58642525784924	5.78408925760963	5.76962763799038	5.70417283179323	5.66602162789557	5.08045692026296	5.70279143682203	5.63367747261732
"ribonate"	6.13265569055221	6.31975295725698	6.39709787744978	6.31702312418415	6.45370872373067	6.51750995484489	6.2991037600056	6.10569578470743	6.56217243515353	6.58445595302091	6.48749839355902	6.49183607649452	6.64213258848523	6.42331535549554	6.43588798428079	6.49650192023709	6.3151940062346	6.38640068081226	6.47540588264794	6.40223403394108	6.45484105039108	6.34604788303447	6.41432024616507	6.49614859919863	6.66989614237288	6.56707261782386	6.60451354296109	6.74923303068655	6.46912791540404	6.54483656154365	6.30239608961789	6.58528359148268	6.60378148402568	6.63506362514443	6.77856247726911	6.62881269683718	6.72415990568758	6.70612036602438	6.66304144664527	6.55590131695395	6.67227523562386	6.64175403114597	6.76488537401468	6.78773506301313	6.83929033628942	6.11456428338994	6.70342818083151	6.89294431993172
"S-1-pyrroline-5-carboxylate"	4.96838487098433	5.50265240301987	5.10233421134723	NA	NA	5.43246419002347	NA	NA	4.73295636957562	5.27961219759606	5.45969548339583	5.49884516510916	NA	5.40715457038191	5.37872849306379	5.23987731947018	5.2869120826901	5.05663428542154	5.42048054780139	5.30385887676902	5.42177004563578	5.34169561633797	NA	NA	5.39260199590758	5.50809453319797	NA	5.45964273815926	5.45162220126051	5.49009478995568	4.96142584042829	5.35154315226905	5.60029534696447	NA	5.55490326854358	NA	5.48294643611168	5.03861618851449	5.48257204429375	5.36410239925186	NA	5.33034070831856	NA	5.5502320231338	5.70990482204888	4.81255909515445	5.54236973874742	5.34355825681409
"S-adenosylhomocysteine (SAH)"	NA	4.43659195679477	4.97562478539842	4.76484835719341	4.85146015700533	5.16101743005833	5.02263866232115	4.77315721284383	5.26587630501872	5.18897345691251	5.02616540883925	5.29970772957467	5.05350100238642	4.98544443832291	5.03829819585389	5.03788843713491	4.90920288772572	5.10697579465557	5.03925147617936	4.92499734608052	4.9744840591234	5.06926468900988	4.64991871873542	5.05408039176486	5.46921210344612	5.43687157484676	5.58587677604225	5.50806083189924	5.38309872752187	5.47640552702847	5.28376694070099	5.13705646069669	5.47671717292432	5.38214496940904	5.3205035489364	5.46059117369692	5.14734854780396	5.06968289374579	5.19971679094379	5.20289953051712	4.97760015668204	5.27380195161435	5.63416579655671	5.49896357238579	5.61434978660622	4.64468471839588	5.55110584185962	5.61105276661778
"S-adenosylmethionine (SAM)"	NA	NA	4.98330145952382	4.90935274040988	4.85360087997794	5.34891011636136	5.40565706927736	4.92197244354643	5.14331151883865	5.51523915132545	5.41044147409856	5.11965831619694	5.28627903296673	5.14889249898321	5.20941313104773	5.20208489522095	5.11449422270925	5.18798578725453	5.24670287764582	NA	5.30937462491667	NA	NA	NA	5.58059998815898	5.6812023300855	5.41232612214624	5.74916099677835	5.35696421977268	5.62866678961315	NA	5.23925191689631	5.65825281636515	5.18461194481543	5.5423971433527	5.47112882008426	5.56671671799561	5.07230505429059	5.40891293936836	NA	5.01782186971709	5.48100237769088	5.65005872842023	5.62298139285716	5.78908338594577	NA	5.58846891581198	5.60767693924282
"S-lactoylglutathione"	5.57159471263627	5.50344474343785	5.81637521443557	5.67838087621249	6.10956977318987	5.96072471560492	4.97148459398697	4.82654773163226	5.87685610764186	6.03210036001419	5.81941955158441	5.77907025782239	6.03004081039398	5.16245387735722	5.83979909290709	5.94001067570419	5.91109579064742	5.75354246156771	6.07236498327205	4.96729050555456	5.90493831419533	6.07801250843194	5.91886298485763	5.88447022919288	5.92829494901109	5.79606203544256	6.11700964559658	6.32344681850458	5.63354015874894	5.58840617721658	6.04731264741327	6.09134507360292	6.2332885892192	6.22698171027921	6.28166615739736	6.25486745730966	6.15606067400168	6.23563473504949	6.12719100050487	6.19902251017503	6.24595611263768	6.01963505590484	6.22941483677714	6.26191798063247	6.40934431448545	5.51670984986831	6.45817521125106	6.40729536617481
"S-methylglutathione"	4.56481987429455	NA	5.13455001978044	4.78565009807064	4.87961190706585	5.41835598908848	5.24861809503273	4.86700761122483	5.30641001464245	5.50917697484547	4.99426874835829	5.2629752491432	4.9556685120366	5.11032703421407	5.33250309428443	4.75987927574526	4.73112924971422	5.0494816214498	5.10254003649396	5.05877514189655	NA	5.00429127312198	NA	5.00506462796305	5.77636334871923	5.78861587406738	5.68782849433607	5.89063671512533	5.48080720528102	5.93065770669887	5.34617687342157	5.46537244015454	5.94727487634903	5.45659526795793	5.74936058882	5.6706947631419	5.50112638772274	5.14755266408027	5.37829612964816	5.18906619933212	5.04162556247791	5.52639356080744	5.73372195466706	5.57786733662074	6.03487019872514	NA	5.68407659055431	5.81737098424098
"S-nitrosoglutathione (GSNO)"	NA	6.01485138374377	NA	NA	5.79173975870498	5.86060868234954	6.05738840133187	6.00719837661317	6.10778773968399	6.24729627010847	5.79641057470812	5.78298616389535	5.68322180209473	6.09268556293749	5.84155592236652	5.80053562623086	5.61156825100443	5.4928539407838	5.80999917329826	6.08289805690842	5.64557257604125	5.55041059615831	5.81700180939672	5.65643362006595	6.28581083596765	5.98828821875945	6.22631062288445	6.1808951052746	6.26521063461063	6.14154822322811	6.08603719381147	6.01370705024891	6.14446896795291	6.03637854505654	6.09918323072946	6.13851647635266	6.08916016984529	6.04330096153065	6.13629589220934	6.06787543442911	5.97529437507279	5.82551439586473	6.34090077625772	6.30877265424969	6.3410701183713	NA	6.26940809380811	6.23591257709445
"salicylate"	6.49212104493901	6.45422970737842	6.46845500436854	6.4759186221049	6.46142753919526	6.49421681059804	6.45739012416723	6.45981737573233	6.48494524798471	6.47531954344352	6.38406886970769	6.47858784908327	6.53533590146703	6.4927443296092	6.48593071733818	6.52632841989208	6.44014162283498	6.46210632364622	6.50239297599433	6.4453821737927	6.44958252481234	6.50531253688953	6.43494523593019	6.43864786398886	6.47287736229409	6.5044541428545	6.46035350660473	6.52285785521335	6.49933290577436	6.47644438625469	6.5084742334653	6.56277757586747	6.46339916474371	6.53719729433905	6.49646301499129	6.50227754943341	6.44496614690898	6.55777491425565	6.52588289922111	6.50534536687763	6.53591498304518	6.45039800575773	6.48942814782775	6.49817238480636	6.45322887228572	5.9076295281946	6.45043202789309	6.5410848903223
"sedoheptulose-7-phosphate"	4.46648206849591	4.83312797957586	4.70104098624657	4.71027818514028	4.59959926940117	5.01127432890473	4.90846893359996	4.62448836251345	4.6679943159799	4.83852167295478	4.99022782462417	4.56735578713962	NA	4.89860452747512	5.17118214789806	4.80134195759667	4.70467375809953	4.83326826381097	5.08112398125692	5.09727813866548	5.2012277437606	4.81616172730119	4.79155030502733	4.876113874682	4.9101225956647	5.12498324951145	4.63933705032168	5.28683580644893	4.71922352880201	5.18859947596947	4.37524283026077	4.85527680383009	5.33123896018	4.84477530136707	5.1310409316001	4.82039852270398	5.24949431079485	4.89387267879508	4.98108888693588	4.63940679489605	4.97525253887125	5.29771456315666	4.73066924752553	4.90483451377193	5.17724783625562	NA	4.89236734305168	5.02053943944745
"serine"	7.0501834479208	7.3577940975448	7.0129857870355	7.03798852555142	7.11619380492127	7.24280550239769	7.01739678353149	6.90249611772877	7.1247974702125	7.08453073717878	7.15151323263675	7.01938347597493	6.94806637006744	6.96587703763778	7.04472014327849	6.926738842395	7.0743945899919	7.05580236425371	7.03948911277987	6.95061021985794	7.05561926738326	7.10136906641524	7.22120828387209	6.94700750227277	7.01690578832497	7.10126193252835	7.02147050674879	7.22322450647229	7.09619530614101	7.15474228832849	7.03666350182485	6.95486233594966	7.11796994750768	7.01746537262228	7.16294062211878	7.04157532679967	7.08878113057149	6.83450939752347	7.09384348141322	6.95986767428906	7.08534920581201	7.03334702335028	6.89119367707461	6.88582342974931	7.20211565570288	6.60728416711455	7.16051480937828	7.15468006134259
"serotonin"	NA	NA	4.80613247042703	NA	5.01853407042818	4.91192427403732	5.09735797380535	NA	5.05556179732798	5.37943243287342	5.23900901798266	5.2021557937646	5.03986998819473	5.09255924518017	5.11706238623947	5.00115802099569	NA	4.85990049665414	5.08407556777867	4.96199502758536	4.89829725657176	5.15673990826314	5.31195507285555	5.15107552138618	5.21480147578737	5.24104067136817	5.02173905730692	NA	4.69374453134028	NA	NA	5.10107656116322	5.21895279453596	4.99273462018633	4.75251707919483	NA	4.98609065656848	4.83849647674429	NA	4.65939321141385	5.05709909752655	5.20061797344283	4.99355525937269	5.06394851767194	5.2424967045959	NA	5.00533497713965	5.17104450023472
"spermidine"	7.10609219203137	7.23994990788445	6.79725306410671	6.72357625616165	7.14737508834556	7.06924306464895	7.00822962866344	7.04529379008657	7.2754064511651	7.41071219396279	7.39478802370308	7.42028383886887	7.22008501226237	7.41643209582597	7.16583522346485	7.05344759059497	7.22986831601965	7.25290004869758	7.26201534265854	6.93503603754906	7.25532857372695	7.10694279637729	7.31157646320012	7.25943274437742	7.5431131854723	7.39192170543758	7.10758791278167	7.40561631417935	7.65026026310289	7.51765706120215	7.27447370671242	7.33410223252362	7.36560388112509	7.16529422408058	7.47410286635124	7.30721144971351	7.50839029143044	7.25693349297106	7.42740894843124	7.28544226198888	7.1742624215164	7.16032528335984	7.47694298368057	7.19293653040048	7.66909113757062	6.20199925616267	7.55200929199869	7.37971796506363
"spermine"	6.61089544863272	6.92884599456097	6.0063791746658	6.20924872648951	6.55367869033879	6.39145630070117	5.7802618514264	6.21184882918547	6.57055986769712	6.6137639377558	6.46781610280039	6.57609268287699	6.30412868042818	6.46826474752167	6.14640713528705	6.04270030987565	6.46249532885822	6.40614061607273	6.18136617314268	5.6572777263916	6.32594625518077	6.19070251136425	6.71287285145176	6.2852414868657	6.68934358353137	6.34518095122105	6.14725573595527	6.32781771569723	6.81651909329252	6.55843531095473	6.59606660264654	6.29138683466665	6.42102579897655	6.1972430555226	6.49405825904581	6.46133852567606	6.45269382229544	6.154694143792	6.35690331641648	6.5655721666428	6.30214036886559	5.95918501982033	6.75490010485066	6.28660869314823	6.66303927658505	NA	6.76905096560268	6.50010880313208
"sphinganine"	5.39587481312364	5.26739234090782	5.35835179806493	5.12086994017919	5.53039310193721	5.36767639782118	5.48092058816637	5.63985588087491	5.31604167299242	5.50526125202456	5.52645817507821	5.43497586437811	5.53554095199652	5.49410865659574	5.37782148784165	5.52427925584797	5.54270470369243	5.49408638215675	5.50754824991044	5.33347347244561	5.35171709115979	5.49405157605858	5.459332164892	5.50947672700099	5.24077133062207	5.30470589821277	5.33779458685037	5.43604809273001	5.34673232732279	5.34293366314756	5.25842654850432	5.19909940221551	5.28789350411813	5.41233956654713	5.3830178293801	5.37435785521623	5.28906025410478	5.30822922658718	5.24225064187226	5.35063173407145	5.47955371727086	5.50496536393176	5.44204525729043	5.65725477921277	5.40943601957304	4.89460955542499	5.60459105273269	5.54044460388779
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	6.0713815443139	5.97012037026469	6.01625717994155	5.90596417058747	6.111407702403	6.04722461874807	6.08788040012404	6.24930086325803	6.11007464820186	6.07110989658929	6.11980665826721	6.14938479057505	6.1394285082505	6.10107311996673	6.09631931842121	6.10745012237205	6.19284221515674	6.19282995768498	6.19421397821161	5.98971938814275	6.07055316996881	6.13406421460355	6.12019836734682	6.07435375106375	6.13556164328057	6.2436746298764	6.29622277424811	6.3014760041465	6.29078873777369	6.24476657069357	6.18249511215822	6.13810556269892	6.24376928098782	6.36338687806101	6.21779757580209	6.34509070971977	6.12924860788477	6.28756593805131	6.14787905071158	6.25742296174732	6.31007487861379	6.23500950858102	6.36457557028593	6.53020085119575	6.27529568740258	5.70386976544972	6.41332240046238	6.47346653219629
"sphingomyelin (d18:1/15:0, d16:1/17:0)*"	5.83425216726832	5.72221752409919	5.87383075796053	5.71819765937537	5.85687504000946	5.80614400748285	5.86172254446687	6.00550525363382	5.82298096623186	5.87988343528717	5.87619762694722	5.92491526839002	5.98540671256081	5.91752809017799	5.87579257827681	5.98022296447123	5.96440248533979	6.01413731695682	5.95226971638458	5.84686573868254	5.86076909189779	5.96020812358708	5.93355763988093	5.99606401312841	5.8823788000219	5.97003150301469	6.05361425512102	6.09869459239094	5.93350955878955	5.96173139694536	6.02181960249355	5.89020074154975	5.94814780871321	6.1443988978273	5.96627129749358	6.0477241199923	5.85309927548124	6.04815347306022	5.81681644205854	6.0086125191746	6.12901150240569	6.03565863310202	6.17497658828624	6.27458361869419	5.97897166406183	5.4612673617813	6.1651371493282	6.24631931115778
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"	5.85793406001739	5.55565298633897	5.68052949726509	5.51329752421292	5.73098081102802	5.66111858464189	5.87377442618329	6.1044195036074	5.54515490112946	5.64929298525247	5.87030614875416	5.95539379268047	5.98217667321813	5.8823480521796	5.88815421083869	5.93446764554243	5.99928369229402	6.01690386683857	5.98013023070884	5.7889541996021	5.72136785422904	5.96443312471202	5.86855980443104	5.95382490347224	5.73536811944824	5.92564258657407	6.01886603148699	6.09844920138337	5.84130815308948	5.94500252723534	5.85963657899939	5.98458626538095	5.91302186732443	6.1921097814299	5.92106605766385	6.00514746710124	5.77264364020584	6.01293292760373	5.802334421201	6.00320367093551	6.09209471155432	6.04699862278619	6.03049568929999	6.35341974801153	5.91311311992788	5.39757852526514	6.09602279920819	6.21054617709327
"sphingomyelin (d18:1/18:1, d18:2/18:0)"	5.65479528350471	5.45258676378589	5.52431951333117	5.35810434115348	5.58985469370442	5.59449751981546	5.74665443440975	5.83209933321541	5.47004131611822	5.58596241636723	5.68192109964407	5.67540802567165	5.77279022785189	5.65223376659353	5.64785710945213	5.68714800620528	5.75540983551386	5.78361204699008	5.7880721649656	5.58638473669435	5.53665690515785	5.72177435381793	5.64826142958493	5.71192358750746	5.61399395679655	5.69981865463294	5.74781561496517	5.84646020665199	5.72230231741423	5.73534735119724	5.66927596010044	5.71814364280374	5.72259690722218	5.95251347540434	5.61328565350385	5.77455856841731	5.55377989978905	5.74185882024657	5.6434062834614	5.71501670935927	5.86318005489686	5.83014452469476	5.85290554006511	6.12113354717349	5.67020223583978	5.00412353123916	5.96953705057078	5.97351485003418
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	5.58811813557969	5.13048494100094	5.38665054086641	5.28353414712756	5.34203361563322	5.2319968462864	5.59854101662086	5.76157755666415	4.93926459154886	5.23069920723943	NA	5.53227906959918	5.52523144873283	5.34132964810033	5.50621134464386	5.68786681253726	5.5814330650643	5.687549471558	5.7102240208344	5.37414871580892	5.14640093502177	5.56306795321928	5.49295445155624	5.72918909653952	5.1019360059183	5.35279010517425	5.34181819619009	5.55835331154935	5.14109215637588	5.31383981257101	5.15095589328493	5.38895509008485	5.19374775340108	5.74080781055805	5.39489450540739	5.41211599930755	5.06603505570735	5.56650112905767	5.03208664583798	5.33344727449675	5.65796844233146	5.76122398179607	5.38790746729134	5.6890023469031	5.02904270232521	NA	5.46692986970918	5.53881242963306
"sphingomyelin (d18:1/20:1, d18:2/20:0)*"	5.11162539455075	4.7016197864772	4.9074436091675	4.67866402991157	4.87473686905625	4.87805047969487	5.16143688486225	5.38253752353252	4.58056006063942	4.83613414946537	5.2451967023714	5.15705462538744	5.10357112305199	5.02834754155875	4.91700633553696	5.24720951278914	5.21144894240903	5.28720584537891	5.26632579147564	5.00548938685693	5.00704329150405	5.1072812152421	5.12795311225524	5.21526205228738	4.75183316888763	4.95913683117037	4.96606660503363	5.12799192666959	4.81533197702414	5.04230768712953	4.87908440525386	5.12180925389244	5.01763008404334	5.36198078608092	5.00279220419887	5.0570914816654	4.66270118088054	5.11511769896657	NA	5.00825089264545	5.23448438116926	5.31409063481154	4.94880893220687	5.31381029454621	4.52557600663047	NA	4.98740704066494	5.21137954497461
