X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
0.7495685 0.7469463 0.7501797 0.7534637 0.7410811 0.7529294 0.7870897 0.7850635 0.7740550 0.7735130 0.7762622 0.7667793 0.7779621 0.7664952 0.7695094 0.7772938 0.7763233 0.7787044 0.7704835 0.7748124 0.7629329 0.7659035 0.7637172 0.7636106 0.7679179 0.7771883 0.7742276 0.7776518 0.7721306 0.7645845 0.7710631 0.7706681 0.7663581 0.7061055 0.7681672 0.7711025 0.7580957 0.7578204 0.7686436 0.7531236 0.7710869 0.7729550 0.7478938 0.7522616 0.7514231 0.7523435 0.7532169 0.7595597 0.7422716 0.7547620 0.7572065 0.7504569 0.7499159 0.7507732 0.7672195 0.7592779 0.7720781 0.7766201 0.7772507 0.7733460
0.7215796 0.7383909 0.7256599 0.7220331 0.7237525 0.7322378 0.7314461 0.7441907 0.7296383 0.7282014 0.7338760 0.7437995 0.6758362 0.7204822 0.7423633 0.7041208 0.7321727 0.7440260 0.7339630 0.7403910 0.7487565 0.7364680 0.7451276 0.7572486 0.7502987 0.7533656 0.7514394 0.7383961 0.7603559 0.7601958 0.7599148 0.7554630 0.7569735 0.7580839 0.7542056 0.7637947 0.7438018 0.7443179 0.7556338 0.7289446 0.7479410 0.7559986 0.7618124 0.7645500 0.7442514 0.7540456 0.7660171 0.7590536 0.7445431 0.7586989 0.7644517 0.7569564 0.7476563 0.7558306 0.7646903 0.7583932 0.7787373 0.7774773 0.7883173 0.7843080
0.7313533 0.7333292 0.7262564 0.7378138 0.7315311 0.7439324 0.7426561 0.7410265 0.7400750 0.7411762 0.7367351 0.7295423 0.7352014 0.7238565 0.7362823 0.7371268 0.7290727 0.7389876 0.7430473 0.7418663 0.7401377 0.7390829 0.7288893 0.7390573 0.7380203 0.7455710 0.7413755 0.7496673 0.7520222 0.7473841 0.7395675 0.7490338 0.7391082 0.6641313 0.7495671 0.7464828 0.7198885 0.7352311 0.7425977 0.7247857 0.7474783 0.7525042 0.7372868 0.7416208 0.7236232 0.7345328 0.7406848 0.7367041 0.7231709 0.7457887 0.7395706 0.7385318 0.7311085 0.7270365 0.7507194 0.7469248 0.7506870 0.7536418 0.7635799 0.7612124
0.8518582 0.8584883 0.8566559 0.8560237 0.8591741 0.8633380 0.8466030 0.8517354 0.8584898 0.8625390 0.8491618 0.8525077 0.8594399 0.8611242 0.8492481 0.8679295 0.8508476 0.8607456 0.8591073 0.8635942 0.8637995 0.8654184 0.8583935 0.8549717 0.8500791 0.8640741 0.8496642 0.8629774 0.8662143 0.8623852 0.8451495 0.8632268 0.8430375 0.8117618 0.8546323 0.8606377 0.8559283 0.8565018 0.8562840 0.8460980 0.8455418 0.8633420 0.8508654 0.8542309 0.8559897 0.8512570 0.8456899 0.8532968 0.8415148 0.8486785 0.8428730 0.8467525 0.8405793 0.8410287 0.8531875 0.8586117 0.8407701 0.8545021 0.8561611 0.8566245
0.7577126 0.7415206 0.7501694 0.7599284 0.7578272 0.7655992 0.7361486 0.7507525 0.7528144 0.7675673 0.7500845 0.7534793 0.7572343 0.7615501 0.7564004 0.7705465 0.7443439 0.7626793 0.7433327 0.7559661 0.7612935 0.7652857 0.7529362 0.7568199 0.7324465 0.7506474 0.7319862 0.7471831 0.7626521 0.7600482 0.7512347 0.7754739 0.7471281 0.7027712 0.7641085 0.7677902 0.7702972 0.7712551 0.7609154 0.7530929 0.7471981 0.7765534 0.7475666 0.7528099 0.7498658 0.7566296 0.7354337 0.7595976 0.7422806 0.7569508 0.7339576 0.7467184 0.7323482 0.7352242 0.7655433 0.7744290 0.7546085 0.7638181 0.7658903 0.7780601
0.7243131 0.7212069 0.7132964 0.7346926 0.7179964 0.7311171 0.7097005 0.7015165 0.7118239 0.7177219 0.6932586 0.7234965 0.7021217 0.7226959 0.7201336 0.7272598 0.7164730 0.7247254 0.7216256 0.7202326 0.7138480 0.7235702 0.7146729 0.7272912 0.7117273 0.7196337 0.7114874 0.7153504 0.7263909 0.7277350 0.6962809 0.7319539 0.6942321 0.7146275 0.7149976 0.7340291 0.7248415 0.7216316 0.7044149 0.7100979 0.7126654 0.7254250 0.7274212 0.7208886 0.7135984 0.7256312 0.7106159 0.7293590 0.7047720 0.7206429 0.7035815 0.7120167 0.7064675 0.7128212 0.7286416 0.7195511 0.7170711 0.7201959 0.7118961 0.7294528
0.8615286 0.8564073 0.8569664 0.8603635 0.8604361 0.8629841 0.8542215 0.8587985 0.8632752 0.8692377 0.8598285 0.8604082 0.8584208 0.8604090 0.8620316 0.8727764 0.8581099 0.8651085 0.8629215 0.8675142 0.8643344 0.8669546 0.8620742 0.8659961 0.8543696 0.8661513 0.8586247 0.8660092 0.8700770 0.8696452 0.8651943 0.8794220 0.8574286 0.8237893 0.8705628 0.8736403 0.8694508 0.8717132 0.8691496 0.8608906 0.8643324 0.8764175 0.8666462 0.8703236 0.8618058 0.8639458 0.8621177 0.8685194 0.8581909 0.8630466 0.8568647 0.8563350 0.8535907 0.8517303 0.8711896 0.8764921 0.8678401 0.8801825 0.8810543 0.8821712
0.7518893 0.7557384 0.7549391 0.7447533 0.7514559 0.7677647 0.7496576 0.7381692 0.7431864 0.7607811 0.7529182 0.7424326 0.7396404 0.7580768 0.7566959 0.7696655 0.7550671 0.7469410 0.7479990 0.7355180 0.7396798 0.7504448 0.7325339 0.7558969 0.7315846 0.7288872 0.7128059 0.7339848 0.7550069 0.7419368 0.7389925 0.7637801 0.7457197 0.6913212 0.7444741 0.7690303 0.7622791 0.7679188 0.7471434 0.7525970 0.7348350 0.7725648 0.7314893 0.7464030 0.7461406 0.7323002 0.7291525 0.7570631 0.7218855 0.7323887 0.6743759 0.7388519 0.7193768 0.7229735 0.7424833 0.7486811 0.7539856 0.7696682 0.7594853 0.7789085
0.8999901 0.8976128 0.8980130 0.9026660 0.8997643 0.9045615 0.8901854 0.8984313 0.9012412 0.9079493 0.8921902 0.9007821 0.8948432 0.8994788 0.9001549 0.9123272 0.8988302 0.9026710 0.9018449 0.9047291 0.9022319 0.9062266 0.9004953 0.9025926 0.8919240 0.9049110 0.8919747 0.8998791 0.9100397 0.9110268 0.9035498 0.9186917 0.8965062 0.8707561 0.9094781 0.9153749 0.9079458 0.9113894 0.9092995 0.9014962 0.8993738 0.9161836 0.9071829 0.9102088 0.9000108 0.9068342 0.8947624 0.9110048 0.8975868 0.9089121 0.8937836 0.8970023 0.8942401 0.8944172 0.9112547 0.9194717 0.9076235 0.9140530 0.9198621 0.9235276
0.7899266 0.7777055 0.7842277 0.7971913 0.7870517 0.8019673 0.7764490 0.7828234 0.7859137 0.7973513 0.7740539 0.7812455 0.7764041 0.7881352 0.7827495 0.8040984 0.7865801 0.7924381 0.7762655 0.7819792 0.7807814 0.7916455 0.7826078 0.7867684 0.7633776 0.7838082 0.7623815 0.7806380 0.7928382 0.7970212 0.7869332 0.8043989 0.7771683 0.7407323 0.7888037 0.7989372 0.7838038 0.7925678 0.7905243 0.7822301 0.7810034 0.8027581 0.7761351 0.7867799 0.7690457 0.7821306 0.7674802 0.7862828 0.7631757 0.7863672 0.7605377 0.7706846 0.7611342 0.7628872 0.7889545 0.7981084 0.7885800 0.7990938 0.8023854 0.8050694
0.7571964 0.7516683 0.7490003 0.7625734 0.7497456 0.7626122 0.7304254 0.7491816 0.7425118 0.7577002 0.7297263 0.7496200 0.7401161 0.7512195 0.7493140 0.7602620 0.7513699 0.7479997 0.7423882 0.7486370 0.7465039 0.7498928 0.7479423 0.7534042 0.7381885 0.7475949 0.7443160 0.7447774 0.7564706 0.7581467 0.7475199 0.7650140 0.7442901 0.6926536 0.7483812 0.7601330 0.7512125 0.7475245 0.7489185 0.7394871 0.7452253 0.7579791 0.7461658 0.7450842 0.7342056 0.7516249 0.7368028 0.7536637 0.7343799 0.7468686 0.7347853 0.7372082 0.7320415 0.7348532 0.7584193 0.7619243 0.7543081 0.7665841 0.7683618 0.7725012
0.8664395 0.8630001 0.8625849 0.8658511 0.8658316 0.8689515 0.8580900 0.8625768 0.8693507 0.8736152 0.8643717 0.8648023 0.8625245 0.8628839 0.8642900 0.8765192 0.8628615 0.8698971 0.8671942 0.8723629 0.8698032 0.8730069 0.8664221 0.8703332 0.8596851 0.8695659 0.8634128 0.8704521 0.8751175 0.8733859 0.8736082 0.8878351 0.8662545 0.8331583 0.8796931 0.8828544 0.8755587 0.8777395 0.8782707 0.8693197 0.8738673 0.8855263 0.8722519 0.8761921 0.8694376 0.8707428 0.8660368 0.8744469 0.8638502 0.8695841 0.8632311 0.8626600 0.8597496 0.8580004 0.8822268 0.8872877 0.8811400 0.8895439 0.8939020 0.8947477
0.7941273 0.7815989 0.7918732 0.8050135 0.7965550 0.8034432 0.7952135 0.8072338 0.8081525 0.8221228 0.7919805 0.8053177 0.7936733 0.8062311 0.8109061 0.8275681 0.8096752 0.8139762 0.7939446 0.7988358 0.7996658 0.8101236 0.8020473 0.8085664 0.7813706 0.8032975 0.7828096 0.7993113 0.8137945 0.8222077 0.8234348 0.8387521 0.8127313 0.7792395 0.8229004 0.8331075 0.8283049 0.8286649 0.8229751 0.8169368 0.8140449 0.8356792 0.8215942 0.8275496 0.8026516 0.8234239 0.8040683 0.8297489 0.8086180 0.8286540 0.8034134 0.8085924 0.8080914 0.8072560 0.8315254 0.8398158 0.8297746 0.8372531 0.8429312 0.8459658
0.8069521 0.8139633 0.8090015 0.8105108 0.8028291 0.8101278 0.8137843 0.8159720 0.8152041 0.8149053 0.8157279 0.8102457 0.8134137 0.8096117 0.8091631 0.8139204 0.8088722 0.8176666 0.8195632 0.8221534 0.8114575 0.8122191 0.8121564 0.8077127 0.8181303 0.8250162 0.8190660 0.8219211 0.8198039 0.8174343 0.8256372 0.8247819 0.8187385 0.7728355 0.8281980 0.8261213 0.8143030 0.8145858 0.8242928 0.8118487 0.8250080 0.8282993 0.8124650 0.8197644 0.8208103 0.8158361 0.8151214 0.8193979 0.8184083 0.8221853 0.8197000 0.8151558 0.8109546 0.8100339 0.8250012 0.8255536 0.8310295 0.8283566 0.8416967 0.8330053
0.6897809 0.7015572 0.6861032 0.6957429 0.6943255 0.6982616 0.7259448 0.7270426 0.7155282 0.7159224 0.7110721 0.7072157 0.7206546 0.7067470 0.7179200 0.7217324 0.7178826 0.7269217 0.7140716 0.7194060 0.7120545 0.7141735 0.7058395 0.7021375 0.7085807 0.7122580 0.7110596 0.7240383 0.7156237 0.6968203 0.7021017 0.7220092 0.7194188 0.7190667 0.7273873 0.7239714 0.7078555 0.7169398 0.7093566 0.6995825 0.7215537 0.7255036 0.7000781 0.7036734 0.6995928 0.6937272 0.7025046 0.7008234 0.6957735 0.6945011 0.6953078 0.6988616 0.6961776 0.6866841 0.7142237 0.7210432 0.7319297 0.7369442 0.7372279 0.7368621
0.8356940 0.8481170 0.8442843 0.8599872 0.8580961 0.8401451 0.8472487 0.8511615 0.8651284 0.8585805 0.8530963 0.8449439 0.8520857 0.8464648 0.8447828 0.8356983 0.8696075 0.8565788 0.8475099 0.8424586 0.8480779 0.8663734 0.8638210 0.8620199 0.8648191 0.8437625 0.8457370 0.8512429 0.8446061 0.8506986 0.8866155 0.8520993 0.8491010 0.8439436 0.8429883 0.8525258 0.8496288 0.8569330 0.8496423 0.8747319 0.8407737 0.8521007 0.8612136 0.8605106 0.8496135 0.8463019 0.8537129 0.8444431 0.8575151 0.8451000 0.8535049 0.8450084 0.8585884 0.8666323 0.8470982 0.8613569 0.8578970 0.8524657 0.8649560 0.8593362
0.8577841 0.8531298 0.8562521 0.8621545 0.8620057 0.8664072 0.8459382 0.8509842 0.8575223 0.8650400 0.8475266 0.8562248 0.8562686 0.8619404 0.8539009 0.8708419 0.8533045 0.8591158 0.8641911 0.8682314 0.8680854 0.8685622 0.8626354 0.8677983 0.8498160 0.8647783 0.8530846 0.8663283 0.8723848 0.8733836 0.8532569 0.8730200 0.8444221 0.8153079 0.8576440 0.8649595 0.8674210 0.8677406 0.8597868 0.8515483 0.8524677 0.8693653 0.8659653 0.8721196 0.8630746 0.8679488 0.8520577 0.8675777 0.8544267 0.8676991 0.8542668 0.8612270 0.8533437 0.8513807 0.8614890 0.8698487 0.8513142 0.8631221 0.8662211 0.8678862
0.8254464 0.8163787 0.8160407 0.8313096 0.8256596 0.8342756 0.8215851 0.8276723 0.8257231 0.8390371 0.8230540 0.8259855 0.8249063 0.8333721 0.8277555 0.8414188 0.8289200 0.8367093 0.8198430 0.8306821 0.8269448 0.8350069 0.8269750 0.8320493 0.8125627 0.8260782 0.8102779 0.8282243 0.8362350 0.8381011 0.8303627 0.8477559 0.8279161 0.7917132 0.8368593 0.8453567 0.8425139 0.8421183 0.8327088 0.8308319 0.8236480 0.8447086 0.8303930 0.8346378 0.8252269 0.8341127 0.8227609 0.8411916 0.8217001 0.8396097 0.8184111 0.8273925 0.8201155 0.8194130 0.8386182 0.8396474 0.8325931 0.8433653 0.8403239 0.8453755
0.8205596 0.8150159 0.8151811 0.8249331 0.8153486 0.8235345 0.8051987 0.8161706 0.8125014 0.8243943 0.8055849 0.8162385 0.8087793 0.8231263 0.8183148 0.8266983 0.8192100 0.8155935 0.8165618 0.8177657 0.8167339 0.8187998 0.8192338 0.8236023 0.8084883 0.8182226 0.8115055 0.8158400 0.8236016 0.8299422 0.8056324 0.8229463 0.8080689 0.7761970 0.8084628 0.8240806 0.8182485 0.8182093 0.8109992 0.8049210 0.8049791 0.8153490 0.8201316 0.8197627 0.8064821 0.8224701 0.8131955 0.8259988 0.8090112 0.8204500 0.8101489 0.8144049 0.8126731 0.8117581 0.8146356 0.8188276 0.8085631 0.8165498 0.8125865 0.8203632
0.7968377 0.7876516 0.7907376 0.8006513 0.7980377 0.8043993 0.7731184 0.7853280 0.7905195 0.8011361 0.7794375 0.7848015 0.7880763 0.7926193 0.7830944 0.8083972 0.7853852 0.7923174 0.7915456 0.7987657 0.7983511 0.8090799 0.7981570 0.8023739 0.7830136 0.8002363 0.7836268 0.8007580 0.8079365 0.8092100 0.7877670 0.8097315 0.7815044 0.7524389 0.7930138 0.7998572 0.7994019 0.7961998 0.7951291 0.7856937 0.7838265 0.8010698 0.7961203 0.8055148 0.7931005 0.8048830 0.7893063 0.8079625 0.7856963 0.8014838 0.7914085 0.7941359 0.7893267 0.7873472 0.8015239 0.8046507 0.7937254 0.8067183 0.8071482 0.8115583
0.8548430 0.8489281 0.8464865 0.8534047 0.8431753 0.8563230 0.8387884 0.8421178 0.8473092 0.8572025 0.8390059 0.8452602 0.8474840 0.8521294 0.8496639 0.8626495 0.8401683 0.8553208 0.8442658 0.8582089 0.8550162 0.8621788 0.8522408 0.8623120 0.8484416 0.8607904 0.8385697 0.8527540 0.8596100 0.8627305 0.8561238 0.8711356 0.8423716 0.8136914 0.8598904 0.8704815 0.8548028 0.8629543 0.8574471 0.8542026 0.8495165 0.8676784 0.8656328 0.8679305 0.8539445 0.8654890 0.8456287 0.8651729 0.8484817 0.8640447 0.8528254 0.8519925 0.8477587 0.8495440 0.8653367 0.8713773 0.8581009 0.8710736 0.8717855 0.8786771
0.7731711 0.7654089 0.7758104 0.7843109 0.7801638 0.7942334 0.7727110 0.7782469 0.7715793 0.7885361 0.7659860 0.7727251 0.7731533 0.7728871 0.7743043 0.7959252 0.7778450 0.7759363 0.7583836 0.7795529 0.7758310 0.7761816 0.7763774 0.7805746 0.7510205 0.7656132 0.7526904 0.7802956 0.7876747 0.7883229 0.7663633 0.7982498 0.7691270 0.7250350 0.7846070 0.7884653 0.7792080 0.7807730 0.7802541 0.7753669 0.7686114 0.7970114 0.7644175 0.7826704 0.7619653 0.7768384 0.7669693 0.7889599 0.7584556 0.7845447 0.7631729 0.7670155 0.7683173 0.7525055 0.7839182 0.7889571 0.7782650 0.7839459 0.7863879 0.7940544
0.8701392 0.8635495 0.8648280 0.8729400 0.8689376 0.8747803 0.8576853 0.8681096 0.8678378 0.8788412 0.8553251 0.8693313 0.8562809 0.8652631 0.8669841 0.8823703 0.8667998 0.8716419 0.8681750 0.8749427 0.8708604 0.8759617 0.8727483 0.8778283 0.8631214 0.8780483 0.8577358 0.8688321 0.8832600 0.8885958 0.8773194 0.8948730 0.8710703 0.8396023 0.8809055 0.8888942 0.8813010 0.8837427 0.8789770 0.8732420 0.8720802 0.8896937 0.8867453 0.8909584 0.8725997 0.8863127 0.8700443 0.8894179 0.8750278 0.8889669 0.8678751 0.8721016 0.8726602 0.8715688 0.8830838 0.8943462 0.8848654 0.8911579 0.8976813 0.9014750
0.8096945 0.8042011 0.8029201 0.8192811 0.8051481 0.8165874 0.8099945 0.8154850 0.8085562 0.8225466 0.8020091 0.8101895 0.7980584 0.8113690 0.8117818 0.8280769 0.8174911 0.8238120 0.8032387 0.8131253 0.8055810 0.8147191 0.8075868 0.8110772 0.7939470 0.8115837 0.7950071 0.8089320 0.8182387 0.8259577 0.8183419 0.8322577 0.8089694 0.7736264 0.8165731 0.8277896 0.8206561 0.8206991 0.8172818 0.8112966 0.8067031 0.8271081 0.8081511 0.8159808 0.7923079 0.8090330 0.7961885 0.8147641 0.7939407 0.8128736 0.7928714 0.7993950 0.7952310 0.7918128 0.8151102 0.8066614 0.8206837 0.8267161 0.8226740 0.8296113
0.7577815 0.7473961 0.7440926 0.7607500 0.7492405 0.7603147 0.7366493 0.7474476 0.7381207 0.7522371 0.7294998 0.7477143 0.7294983 0.7518286 0.7503929 0.7600782 0.7493575 0.7520595 0.7542104 0.7572611 0.7488977 0.7564349 0.7574435 0.7623205 0.7520764 0.7654357 0.7562009 0.7593920 0.7709152 0.7790173 0.7544620 0.7707798 0.7503087 0.7101039 0.7518198 0.7685011 0.7546656 0.7548641 0.7527254 0.7523368 0.7482163 0.7639357 0.7663397 0.7650861 0.7465518 0.7642082 0.7545272 0.7696806 0.7645110 0.7798051 0.7586951 0.7630020 0.7644187 0.7625302 0.7651522 0.7636595 0.7715354 0.7775537 0.7734163 0.7822263
0.8468724 0.8341558 0.8370025 0.8508773 0.8472726 0.8491636 0.8280580 0.8423047 0.8420450 0.8499765 0.8325241 0.8419319 0.8328846 0.8401365 0.8383949 0.8593541 0.8425951 0.8483244 0.8406090 0.8440788 0.8461408 0.8503031 0.8455963 0.8478568 0.8314829 0.8488007 0.8283351 0.8429243 0.8533910 0.8553805 0.8449405 0.8616822 0.8368502 0.8162879 0.8508617 0.8583787 0.8491084 0.8488308 0.8502285 0.8386522 0.8406369 0.8610819 0.8463692 0.8523919 0.8398272 0.8526675 0.8380216 0.8557357 0.8366573 0.8519215 0.8333285 0.8410807 0.8386268 0.8382380 0.8527154 0.8535657 0.8522669 0.8625604 0.8623653 0.8665615
0.8107092 0.8170138 0.8096492 0.8125777 0.8038796 0.8092288 0.8141295 0.8136552 0.8139269 0.8122020 0.8150928 0.8089940 0.8135576 0.8062786 0.8106665 0.8157336 0.8133436 0.8162214 0.8214865 0.8252463 0.8172220 0.8180974 0.8082114 0.8121183 0.8237646 0.8218649 0.8214474 0.8284157 0.8281028 0.8197976 0.8333264 0.8362383 0.8317834 0.7867435 0.8370678 0.8372790 0.8244268 0.8237104 0.8321591 0.8236899 0.8353649 0.8355021 0.8274924 0.8318045 0.8308019 0.8227984 0.8276090 0.8276665 0.8285080 0.8333374 0.8263473 0.8232960 0.8198761 0.8217943 0.8390791 0.8391369 0.8471141 0.8495831 0.8549631 0.8524368
0.7387250 0.7385135 0.7332087 0.7343622 0.7374347 0.7428922 0.7524948 0.7561045 0.7551478 0.7572414 0.7533285 0.7507241 0.7464516 0.7450295 0.7528526 0.7592349 0.7583634 0.7567425 0.7555590 0.7609005 0.7531793 0.7454888 0.7490950 0.7491048 0.7525426 0.7591266 0.7497580 0.7546029 0.7580890 0.7522447 0.7810278 0.7861441 0.7817662 0.7366461 0.7881592 0.7891044 0.7749078 0.7725418 0.7826385 0.7741038 0.7837673 0.7937652 0.7643068 0.7630037 0.7645035 0.7622033 0.7628743 0.7614969 0.7588438 0.7643260 0.7544521 0.7590119 0.7472132 0.7503686 0.7913406 0.7882205 0.7991640 0.8016484 0.8047161 0.8038624
0.7402737 0.7672904 0.7638919 0.7575055 0.7595046 0.7648499 0.7633437 0.7691257 0.7481355 0.7593514 0.7562890 0.7670618 0.6947617 0.7319002 0.7711233 0.7293607 0.7702290 0.7606946 0.7748217 0.7734810 0.7776459 0.7732519 0.7620222 0.7846077 0.7759756 0.7858666 0.7881106 0.7574062 0.7859034 0.7969623 0.7943543 0.7785992 0.7697059 0.7246640 0.7848557 0.7930496 0.7763075 0.7776926 0.7932639 0.7635271 0.7672077 0.7887077 0.7953871 0.8062687 0.7956197 0.7976764 0.7989168 0.8022692 0.7604768 0.8015033 0.8052253 0.7917875 0.7931309 0.8031444 0.7953991 0.7960549 0.8074441 0.7996844 0.8161962 0.8064728
0.7058521 0.7312846 0.7321329 0.7261489 0.7279911 0.7342304 0.7369457 0.7534849 0.7321301 0.7451705 0.7307299 0.7540992 0.7349870 0.7092203 0.7529521 0.7223547 0.7492161 0.7396232 0.7324931 0.7428308 0.7436757 0.7435892 0.7192805 0.7503010 0.7346978 0.7499995 0.7499726 0.7032185 0.7469883 0.7611664 0.7660609 0.7553277 0.7500974 0.7618301 0.7625203 0.7747241 0.7551909 0.7549451 0.7660145 0.7430269 0.7428252 0.7653961 0.7510114 0.7648728 0.7535723 0.7598214 0.7559010 0.7608942 0.7147103 0.7581050 0.7605519 0.7487156 0.7463847 0.7593392 0.7688862 0.7699144 0.7820916 0.7716684 0.7887771 0.7810390
0.7037688 0.7292461 0.7176891 0.7045384 0.6826550 0.7012484 0.7496125 0.7559580 0.7187955 0.7450062 0.7239743 0.7488342 0.6812377 0.7052192 0.7342429 0.7123459 0.7337390 0.7115308 0.7212303 0.7117468 0.7140757 0.7216080 0.6899150 0.6964675 0.7349848 0.7125009 0.7245808 0.7161660 0.7172609 0.7421104 0.7192246 0.7259454 0.7502315 0.6608493 0.7227342 0.7269734 0.7240480 0.7455223 0.7073735 0.6839689 0.7179837 0.7170746 0.6993803 0.7005920 0.6833981 0.7197229 0.6861782 0.6824255 0.6904092 0.6696321 0.6457298 0.6624312 0.6786535 0.6696321 0.7465002 0.7188726 0.7501638 0.7288442 0.7280083 0.7558944
0.7278603 0.7199593 0.7280713 0.7415792 0.7214943 0.7278603 0.7365793 0.7108794 0.7687739 0.7475572 0.7473962 0.7704091 0.7364466 0.7104827 0.7306453 0.7444605 0.7165605 0.7279000 0.7359356 0.7653362 0.7435278 0.7438329 0.7130904 0.7593194 0.7370070 0.7774867 0.7653301 0.7653301 0.7714114 0.7742055 0.7448267 0.7451261 0.7466152 0.7489698 0.7434561 0.7644673 0.7271923 0.7373563 0.7583066 0.7441454 0.7426155 0.7545159 0.7469220 0.7418102 0.7439068 0.7736480 0.7393367 0.7573279 0.7405503 0.7384901 0.7386906 0.7288264 0.7366634 0.7366634 0.7614289 0.7554170 0.7745517 0.7703330 0.7849724 0.7648831
0.8663673 0.8581689 0.8560699 0.8643566 0.8576851 0.8575692 0.8705646 0.8696714 0.8680495 0.8734613 0.8630557 0.8661450 0.8582728 0.8583100 0.8693746 0.8715926 0.8732716 0.8697650 0.8690508 0.8745973 0.8650612 0.8649493 0.8676302 0.8670136 0.8670700 0.8709675 0.8676907 0.8670400 0.8683626 0.8667497 0.8899176 0.8885592 0.8896331 0.8523336 0.8876561 0.8908634 0.8786686 0.8787689 0.8913676 0.8740924 0.8883070 0.8909997 0.8842195 0.8796687 0.8792932 0.8782234 0.8785171 0.8773450 0.8740237 0.8722965 0.8710109 0.8673596 0.8651534 0.8628591 0.8963480 0.8943585 0.9013824 0.9086210 0.9057407 0.9029414
0.8014815 0.8037000 0.8049462 0.7999698 0.7966333 0.8001135 0.8187669 0.8229069 0.8145693 0.8232572 0.8133333 0.8204456 0.8100919 0.8063922 0.8240770 0.8150019 0.8275864 0.8193352 0.8053067 0.8022327 0.8042711 0.8039235 0.8029923 0.7971578 0.8072944 0.7994602 0.7948135 0.7845923 0.8083647 0.8058927 0.8268274 0.8279589 0.8346570 0.7803032 0.8285876 0.8255597 0.8212994 0.8278660 0.8282204 0.8089472 0.8293568 0.8310806 0.8139711 0.8057949 0.8113160 0.8124012 0.8052307 0.8042386 0.7984926 0.7881985 0.7891983 0.7899299 0.7947457 0.7918898 0.8424115 0.8358231 0.8508508 0.8457805 0.8481197 0.8490377
0.7246948 0.7243855 0.7197233 0.7215750 0.7260086 0.7169002 0.7218500 0.7271348 0.7201369 0.7200452 0.7231772 0.7147017 0.7180950 0.7137914 0.7172834 0.7191306 0.7225898 0.7192142 0.7274923 0.7252750 0.7205376 0.7165267 0.7221778 0.7093421 0.7241774 0.7257416 0.7163004 0.7142775 0.7258720 0.7263821 0.7332021 0.7235166 0.7275520 0.7021977 0.7293149 0.7229513 0.7103842 0.7259673 0.7208194 0.7142411 0.7344944 0.7297098 0.7236596 0.7214685 0.7185390 0.7211740 0.7309817 0.7347204 0.7170511 0.7185941 0.7056880 0.7133703 0.7267986 0.7109087 0.7303241 0.7328272 0.7366287 0.7392258 0.7418516 0.7349394
0.7259388 0.7506241 0.7403278 0.7482356 0.7383862 0.7364349 0.7396077 0.7469338 0.7412669 0.7430548 0.7233059 0.7437277 0.7070920 0.7048306 0.7674932 0.7259280 0.7394211 0.7352147 0.7437645 0.7516092 0.7450368 0.7426635 0.7255316 0.7403416 0.7438822 0.7570757 0.7532460 0.7447586 0.7511870 0.7565143 0.7577187 0.7452515 0.7451216 0.6663054 0.7531904 0.7590566 0.7354133 0.7381640 0.7566933 0.7400639 0.7464946 0.7620398 0.7496986 0.7523001 0.7541539 0.7470420 0.7463822 0.7469816 0.7321116 0.7541936 0.7533282 0.7412943 0.7439187 0.7485048 0.7574123 0.7565086 0.7689368 0.7651592 0.7746179 0.7709353
0.7053336 0.7026008 0.6971109 0.6912380 0.7174184 0.6997566 0.7008884 0.7053072 0.7131878 0.7120434 0.7157930 0.7110970 0.7058548 0.6789944 0.7073354 0.7015323 0.7243204 0.7157423 0.7085505 0.7121771 0.7094279 0.7188094 0.7101492 0.7104466 0.7138519 0.7013472 0.7126317 0.7114740 0.7151005 0.7084407 0.7156115 0.7235615 0.7263940 0.6903021 0.7192778 0.7205515 0.7163695 0.7108842 0.7184157 0.7109276 0.7252774 0.7257327 0.7155071 0.7250038 0.7196594 0.7254799 0.7209285 0.7125692 0.7235914 0.7164732 0.7108349 0.7242701 0.7034326 0.7008191 0.7244893 0.7196216 0.7291513 0.7239208 0.7328208 0.7319048
